SecurityID,SecurityCode,AssetClass,Issuer,Currency
2071,SEC_00816,Real Estate,Counterparty_63,USD
2072,SEC_00567,Alternatives,Counterparty_36,EUR
2073,SEC_01872,Real Estate,Counterparty_40,GBP
2074,SEC_01091,Commodities,Counterparty_6,GBP
2075,SEC_00627,Alternatives,Counterparty_14,GBP
2076,SEC_00112,Alternatives,Counterparty_79,USD
2077,SEC_00671,Fixed Income,Counterparty_33,INR
2078,SEC_01131,Commodities,Counterparty_19,JPY
2079,SEC_00026,Equity,Counterparty_76,EUR
2080,SEC_01001,Fixed Income,Counterparty_43,GBP
2081,SEC_00622,Commodities,Counterparty_54,EUR
2082,SEC_01090,Equity,Counterparty_73,EUR
2083,SEC_01438,Alternatives,Counterparty_83,JPY
2084,SEC_00717,Fixed Income,Counterparty_96,USD
2085,SEC_00613,Alternatives,Counterparty_92,JPY
2086,SEC_01524,Alternatives,Counterparty_92,USD
2087,SEC_01742,Alternatives,Counterparty_95,INR
2088,SEC_01025,Commodities,Counterparty_61,EUR
2089,SEC_01760,Equity,Counterparty_100,GBP
2090,SEC_00582,Commodities,Counterparty_13,EUR
2091,SEC_01686,Alternatives,Counterparty_42,JPY
2092,SEC_00459,Fixed Income,Counterparty_97,USD
2093,SEC_00369,Alternatives,Counterparty_18,INR
2094,SEC_00727,Equity,Counterparty_93,INR
2095,SEC_01846,Commodities,Counterparty_72,USD
2096,SEC_00142,Equity,Counterparty_86,USD
2097,SEC_00014,Commodities,Counterparty_65,USD
2098,SEC_01492,Equity,Counterparty_48,INR
2099,SEC_00711,Equity,Counterparty_95,EUR
2100,SEC_00531,Commodities,Counterparty_84,EUR
2101,SEC_01434,Commodities,Counterparty_36,INR
2102,SEC_00827,Commodities,Counterparty_87,GBP
2103,SEC_01174,Real Estate,Counterparty_81,JPY
2104,SEC_01798,Equity,Counterparty_45,INR
2105,SEC_00831,Real Estate,Counterparty_10,GBP
2106,SEC_01357,Real Estate,Counterparty_9,JPY
2107,SEC_01098,Alternatives,Counterparty_46,EUR
2108,SEC_00438,Real Estate,Counterparty_17,USD
2109,SEC_00383,Real Estate,Counterparty_67,JPY
2110,SEC_00915,Commodities,Counterparty_33,USD
2111,SEC_01375,Commodities,Counterparty_65,GBP
2112,SEC_01290,Fixed Income,Counterparty_20,INR
2113,SEC_00805,Equity,Counterparty_66,INR
2114,SEC_00973,Real Estate,Counterparty_16,USD
2115,SEC_01681,Real Estate,Counterparty_73,JPY
2116,SEC_00951,Equity,Counterparty_14,JPY
2117,SEC_01669,Commodities,Counterparty_1,GBP
2118,SEC_00405,Commodities,Counterparty_35,INR
2119,SEC_01021,Equity,Counterparty_82,USD
2120,SEC_00886,Equity,Counterparty_1,EUR
2121,SEC_01447,Commodities,Counterparty_43,INR
2122,SEC_01684,Equity,Counterparty_69,INR
2123,SEC_00967,Commodities,Counterparty_75,GBP
2124,SEC_01935,Equity,Counterparty_88,INR
2125,SEC_00079,Commodities,Counterparty_96,GBP
2126,SEC_00309,Fixed Income,Counterparty_55,GBP
2127,SEC_00727,Commodities,Counterparty_16,EUR
2128,SEC_01057,Commodities,Counterparty_67,JPY
2129,SEC_00890,Real Estate,Counterparty_63,INR
2130,SEC_01452,Commodities,Counterparty_72,GBP
2131,SEC_01730,Equity,Counterparty_96,GBP
2132,SEC_01714,Alternatives,Counterparty_22,JPY
2133,SEC_01824,Equity,Counterparty_56,JPY
2134,SEC_01359,Real Estate,Counterparty_52,GBP
2135,SEC_01479,Equity,Counterparty_81,INR
2136,SEC_00713,Fixed Income,Counterparty_27,INR
2137,SEC_00951,Alternatives,Counterparty_64,INR
2138,SEC_01436,Alternatives,Counterparty_45,JPY
2139,SEC_00470,Real Estate,Counterparty_67,INR
2140,SEC_01539,Alternatives,Counterparty_26,INR
2141,SEC_00565,Commodities,Counterparty_99,INR
2142,SEC_00938,Real Estate,Counterparty_13,JPY
2143,SEC_01794,Fixed Income,Counterparty_81,USD
2144,SEC_00121,Alternatives,Counterparty_30,USD
2145,SEC_00150,Alternatives,Counterparty_93,INR
2146,SEC_00153,Real Estate,Counterparty_78,USD
2147,SEC_01753,Alternatives,Counterparty_30,INR
2148,SEC_01952,Alternatives,Counterparty_44,JPY
2149,SEC_01004,Fixed Income,Counterparty_48,INR
2150,SEC_01671,Fixed Income,Counterparty_9,EUR
2151,SEC_01280,Real Estate,Counterparty_48,GBP
2152,SEC_00574,Alternatives,Counterparty_96,JPY
2153,SEC_01823,Equity,Counterparty_56,EUR
2154,SEC_01087,Real Estate,Counterparty_68,EUR
2155,SEC_01317,Fixed Income,Counterparty_6,GBP
2156,SEC_00068,Equity,Counterparty_65,EUR
2157,SEC_00225,Alternatives,Counterparty_89,GBP
2158,SEC_00847,Real Estate,Counterparty_67,INR
2159,SEC_01673,Real Estate,Counterparty_21,JPY
2160,SEC_01478,Fixed Income,Counterparty_78,JPY
2161,SEC_00558,Commodities,Counterparty_30,JPY
2162,SEC_01631,Commodities,Counterparty_57,GBP
2163,SEC_01314,Commodities,Counterparty_55,GBP
2164,SEC_00876,Real Estate,Counterparty_2,EUR
2165,SEC_00247,Fixed Income,Counterparty_48,JPY
2166,SEC_01340,Fixed Income,Counterparty_22,EUR
2167,SEC_00909,Commodities,Counterparty_13,INR
2168,SEC_00292,Equity,Counterparty_89,EUR
2169,SEC_01504,Commodities,Counterparty_43,JPY
2170,SEC_00214,Real Estate,Counterparty_75,GBP
2171,SEC_00768,Equity,Counterparty_74,EUR
2172,SEC_01584,Fixed Income,Counterparty_49,EUR
2173,SEC_00605,Alternatives,Counterparty_37,GBP
2174,SEC_00971,Equity,Counterparty_89,GBP
2175,SEC_01542,Fixed Income,Counterparty_35,JPY
2176,SEC_01925,Equity,Counterparty_19,INR
2177,SEC_01217,Commodities,Counterparty_28,JPY
2178,SEC_01011,Equity,Counterparty_57,EUR
2179,SEC_01639,Equity,Counterparty_61,JPY
2180,SEC_01458,Equity,Counterparty_43,JPY
2181,SEC_00074,Real Estate,Counterparty_60,GBP
2182,SEC_01098,Real Estate,Counterparty_10,INR
2183,SEC_00625,Commodities,Counterparty_79,INR
2184,SEC_00664,Alternatives,Counterparty_96,JPY
2185,SEC_01287,Real Estate,Counterparty_67,GBP
2186,SEC_01110,Alternatives,Counterparty_24,GBP
2187,SEC_00058,Real Estate,Counterparty_74,EUR
2188,SEC_01685,Fixed Income,Counterparty_44,USD
2189,SEC_00726,Fixed Income,Counterparty_30,EUR
2190,SEC_01441,Equity,Counterparty_97,EUR
2191,SEC_01836,Alternatives,Counterparty_45,EUR
2192,SEC_01305,Equity,Counterparty_89,USD
2193,SEC_01631,Equity,Counterparty_60,GBP
2194,SEC_00208,Real Estate,Counterparty_53,GBP
2195,SEC_01908,Real Estate,Counterparty_25,INR
2196,SEC_01167,Equity,Counterparty_76,INR
2197,SEC_00413,Real Estate,Counterparty_4,JPY
2198,SEC_01619,Fixed Income,Counterparty_92,JPY
2199,SEC_01076,Fixed Income,Counterparty_84,JPY
2200,SEC_01041,Alternatives,Counterparty_74,INR
2201,SEC_00730,Fixed Income,Counterparty_31,INR
2202,SEC_00740,Equity,Counterparty_19,EUR
2203,SEC_00804,Commodities,Counterparty_2,GBP
2204,SEC_00419,Real Estate,Counterparty_4,INR
2205,SEC_01448,Equity,Counterparty_79,USD
2206,SEC_00919,Real Estate,Counterparty_38,EUR
2207,SEC_00201,Alternatives,Counterparty_33,USD
2208,SEC_01442,Equity,Counterparty_18,USD
2209,SEC_01466,Equity,Counterparty_32,GBP
2210,SEC_01526,Equity,Counterparty_96,USD
2211,SEC_01106,Alternatives,Counterparty_77,USD
2212,SEC_01664,Equity,Counterparty_80,USD
2213,SEC_00080,Real Estate,Counterparty_33,USD
2214,SEC_00189,Commodities,Counterparty_34,EUR
2215,SEC_01504,Equity,Counterparty_51,EUR
2216,SEC_01180,Alternatives,Counterparty_63,GBP
2217,SEC_00828,Alternatives,Counterparty_78,GBP
2218,SEC_01184,Equity,Counterparty_47,USD
2219,SEC_00754,Alternatives,Counterparty_66,JPY
2220,SEC_00826,Fixed Income,Counterparty_13,USD
2221,SEC_01618,Alternatives,Counterparty_52,USD
2222,SEC_01068,Commodities,Counterparty_93,GBP
2223,SEC_01186,Fixed Income,Counterparty_52,INR
2224,SEC_01757,Real Estate,Counterparty_43,GBP
2225,SEC_01685,Fixed Income,Counterparty_98,EUR
2226,SEC_01660,Commodities,Counterparty_61,GBP
2227,SEC_00510,Fixed Income,Counterparty_81,INR
2228,SEC_01537,Equity,Counterparty_3,USD
2229,SEC_00695,Alternatives,Counterparty_94,INR
2230,SEC_01232,Equity,Counterparty_68,GBP
2231,SEC_01969,Equity,Counterparty_95,JPY
2232,SEC_01121,Equity,Counterparty_59,EUR
2233,SEC_00021,Fixed Income,Counterparty_54,INR
2234,SEC_01379,Real Estate,Counterparty_69,GBP
2235,SEC_01975,Alternatives,Counterparty_2,USD
2236,SEC_01529,Fixed Income,Counterparty_68,GBP
2237,SEC_01947,Equity,Counterparty_44,USD
2238,SEC_01428,Commodities,Counterparty_38,JPY
2239,SEC_01247,Commodities,Counterparty_60,EUR
2240,SEC_00400,Equity,Counterparty_27,INR
2241,SEC_01486,Real Estate,Counterparty_91,GBP
2242,SEC_00560,Alternatives,Counterparty_15,GBP
2243,SEC_01056,Fixed Income,Counterparty_39,INR
2244,SEC_00489,Real Estate,Counterparty_38,USD
2245,SEC_00288,Commodities,Counterparty_54,EUR
2246,SEC_01461,Equity,Counterparty_63,JPY
2247,SEC_01404,Fixed Income,Counterparty_58,INR
2248,SEC_00437,Real Estate,Counterparty_62,EUR
2249,SEC_00130,Real Estate,Counterparty_78,GBP
2250,SEC_00441,Real Estate,Counterparty_18,EUR
2251,SEC_01517,Fixed Income,Counterparty_29,JPY
2252,SEC_00790,Alternatives,Counterparty_71,EUR
2253,SEC_00997,Fixed Income,Counterparty_57,GBP
2254,SEC_01269,Equity,Counterparty_24,JPY
2255,SEC_01076,Fixed Income,Counterparty_38,JPY
2256,SEC_00721,Real Estate,Counterparty_6,JPY
2257,SEC_00864,Alternatives,Counterparty_20,GBP
2258,SEC_00230,Alternatives,Counterparty_42,USD
2259,SEC_00465,Equity,Counterparty_100,GBP
2260,SEC_00186,Equity,Counterparty_74,USD
2261,SEC_00162,Commodities,Counterparty_22,USD
2262,SEC_01223,Commodities,Counterparty_33,GBP
2263,SEC_00401,Commodities,Counterparty_87,EUR
2264,SEC_01496,Fixed Income,Counterparty_46,GBP
2265,SEC_01480,Alternatives,Counterparty_54,JPY
2266,SEC_00791,Equity,Counterparty_42,EUR
2267,SEC_01015,Commodities,Counterparty_51,INR
2268,SEC_00545,Equity,Counterparty_68,INR
2269,SEC_00413,Commodities,Counterparty_85,INR
2270,SEC_00531,Fixed Income,Counterparty_56,JPY
2271,SEC_01145,Fixed Income,Counterparty_77,JPY
2272,SEC_00069,Real Estate,Counterparty_42,USD
2273,SEC_00293,Equity,Counterparty_13,JPY
2274,SEC_01751,Real Estate,Counterparty_54,USD
2275,SEC_00635,Fixed Income,Counterparty_12,INR
2276,SEC_01434,Fixed Income,Counterparty_88,GBP
2277,SEC_01304,Equity,Counterparty_35,GBP
2278,SEC_00566,Real Estate,Counterparty_83,JPY
2279,SEC_00533,Real Estate,Counterparty_9,INR
2280,SEC_01633,Real Estate,Counterparty_13,INR
2281,SEC_01882,Equity,Counterparty_22,USD
2282,SEC_00650,Equity,Counterparty_40,USD
2283,SEC_00554,Equity,Counterparty_36,INR
2284,SEC_01949,Alternatives,Counterparty_92,JPY
2285,SEC_00953,Fixed Income,Counterparty_41,JPY
2286,SEC_00758,Alternatives,Counterparty_7,INR
2287,SEC_01443,Alternatives,Counterparty_94,GBP
2288,SEC_00028,Fixed Income,Counterparty_95,GBP
2289,SEC_01420,Commodities,Counterparty_55,USD
2290,SEC_00570,Commodities,Counterparty_75,INR
2291,SEC_00639,Commodities,Counterparty_94,GBP
2292,SEC_00428,Equity,Counterparty_79,JPY
2293,SEC_00775,Equity,Counterparty_13,EUR
2294,SEC_01168,Real Estate,Counterparty_99,EUR
2295,SEC_00980,Real Estate,Counterparty_99,INR
2296,SEC_01117,Alternatives,Counterparty_20,USD
2297,SEC_00035,Real Estate,Counterparty_58,EUR
2298,SEC_01628,Equity,Counterparty_23,JPY
2299,SEC_01799,Alternatives,Counterparty_53,JPY
2300,SEC_01494,Real Estate,Counterparty_37,JPY
2301,SEC_00526,Real Estate,Counterparty_20,EUR
2302,SEC_01339,Commodities,Counterparty_19,GBP
2303,SEC_01508,Equity,Counterparty_18,JPY
2304,SEC_00830,Alternatives,Counterparty_68,USD
2305,SEC_01738,Fixed Income,Counterparty_61,INR
2306,SEC_00376,Real Estate,Counterparty_72,INR
2307,SEC_00834,Equity,Counterparty_46,INR
2308,SEC_01814,Alternatives,Counterparty_94,GBP
2309,SEC_00656,Equity,Counterparty_48,INR
2310,SEC_00867,Equity,Counterparty_20,INR
2311,SEC_01007,Alternatives,Counterparty_72,EUR
2312,SEC_00488,Commodities,Counterparty_69,GBP
2313,SEC_01520,Commodities,Counterparty_34,GBP
2314,SEC_01995,Real Estate,Counterparty_7,EUR
2315,SEC_01400,Commodities,Counterparty_50,USD
2316,SEC_01515,Real Estate,Counterparty_53,INR
2317,SEC_01323,Real Estate,Counterparty_86,USD
2318,SEC_00353,Alternatives,Counterparty_73,EUR
2319,SEC_00354,Equity,Counterparty_11,EUR
2320,SEC_01908,Fixed Income,Counterparty_76,EUR
2321,SEC_01505,Fixed Income,Counterparty_8,EUR
2322,SEC_00979,Commodities,Counterparty_32,JPY
2323,SEC_00404,Alternatives,Counterparty_63,EUR
2324,SEC_01418,Fixed Income,Counterparty_55,USD
2325,SEC_00403,Equity,Counterparty_59,EUR
2326,SEC_00757,Real Estate,Counterparty_63,USD
2327,SEC_01515,Real Estate,Counterparty_17,EUR
2328,SEC_01548,Alternatives,Counterparty_26,EUR
2329,SEC_00394,Commodities,Counterparty_51,JPY
2330,SEC_00583,Equity,Counterparty_33,EUR
2331,SEC_01720,Commodities,Counterparty_26,INR
2332,SEC_00104,Commodities,Counterparty_22,JPY
2333,SEC_00011,Alternatives,Counterparty_67,JPY
2334,SEC_01010,Real Estate,Counterparty_95,INR
2335,SEC_01744,Commodities,Counterparty_78,JPY
2336,SEC_01249,Commodities,Counterparty_82,EUR
2337,SEC_01341,Equity,Counterparty_98,INR
2338,SEC_01918,Real Estate,Counterparty_63,EUR
2339,SEC_00422,Commodities,Counterparty_17,JPY
2340,SEC_00273,Fixed Income,Counterparty_41,GBP
2341,SEC_00054,Fixed Income,Counterparty_76,INR
2342,SEC_01197,Real Estate,Counterparty_39,USD
2343,SEC_00247,Real Estate,Counterparty_33,JPY
2344,SEC_00665,Alternatives,Counterparty_32,GBP
2345,SEC_00618,Commodities,Counterparty_21,JPY
2346,SEC_01183,Fixed Income,Counterparty_53,EUR
2347,SEC_01130,Fixed Income,Counterparty_64,EUR
2348,SEC_01729,Real Estate,Counterparty_78,EUR
2349,SEC_00295,Real Estate,Counterparty_66,GBP
2350,SEC_00276,Equity,Counterparty_49,EUR
2351,SEC_00585,Equity,Counterparty_71,JPY
2352,SEC_01067,Real Estate,Counterparty_79,JPY
2353,SEC_01908,Equity,Counterparty_31,JPY
2354,SEC_00194,Real Estate,Counterparty_92,INR
2355,SEC_01665,Real Estate,Counterparty_41,JPY
2356,SEC_00311,Alternatives,Counterparty_72,EUR
2357,SEC_00620,Equity,Counterparty_71,INR
2358,SEC_01127,Commodities,Counterparty_36,INR
2359,SEC_01971,Commodities,Counterparty_74,INR
2360,SEC_00645,Alternatives,Counterparty_39,INR
2361,SEC_00250,Commodities,Counterparty_94,GBP
2362,SEC_01420,Commodities,Counterparty_41,JPY
2363,SEC_00782,Alternatives,Counterparty_41,GBP
2364,SEC_00956,Fixed Income,Counterparty_5,USD
2365,SEC_01639,Alternatives,Counterparty_85,GBP
2366,SEC_00296,Alternatives,Counterparty_6,INR
2367,SEC_00238,Equity,Counterparty_62,JPY
2368,SEC_01644,Commodities,Counterparty_16,JPY
2369,SEC_01673,Commodities,Counterparty_80,EUR
2370,SEC_01962,Fixed Income,Counterparty_88,GBP
2371,SEC_00810,Alternatives,Counterparty_19,JPY
2372,SEC_00289,Real Estate,Counterparty_83,USD
2373,SEC_00537,Fixed Income,Counterparty_37,USD
2374,SEC_01654,Fixed Income,Counterparty_64,GBP
2375,SEC_01766,Commodities,Counterparty_59,EUR
2376,SEC_01870,Commodities,Counterparty_97,USD
2377,SEC_00256,Commodities,Counterparty_69,EUR
2378,SEC_00521,Commodities,Counterparty_73,GBP
2379,SEC_01143,Fixed Income,Counterparty_85,JPY
2380,SEC_00119,Alternatives,Counterparty_7,EUR
2381,SEC_01115,Commodities,Counterparty_42,USD
2382,SEC_00172,Equity,Counterparty_25,EUR
2383,SEC_00723,Fixed Income,Counterparty_56,JPY
2384,SEC_00826,Real Estate,Counterparty_47,JPY
2385,SEC_01945,Real Estate,Counterparty_85,USD
2386,SEC_01140,Alternatives,Counterparty_77,EUR
2387,SEC_01824,Fixed Income,Counterparty_50,EUR
2388,SEC_01558,Fixed Income,Counterparty_85,INR
2389,SEC_00349,Fixed Income,Counterparty_74,USD
2390,SEC_00567,Equity,Counterparty_88,EUR
2391,SEC_00476,Equity,Counterparty_91,GBP
2392,SEC_01469,Commodities,Counterparty_33,INR
2393,SEC_00108,Real Estate,Counterparty_26,USD
2394,SEC_01977,Equity,Counterparty_100,JPY
2395,SEC_00589,Real Estate,Counterparty_17,USD
2396,SEC_01597,Fixed Income,Counterparty_21,GBP
2397,SEC_01146,Equity,Counterparty_2,GBP
2398,SEC_01628,Real Estate,Counterparty_79,JPY
2399,SEC_01859,Equity,Counterparty_44,JPY
2400,SEC_01246,Fixed Income,Counterparty_66,JPY
2401,SEC_01483,Fixed Income,Counterparty_71,INR
2402,SEC_01666,Fixed Income,Counterparty_36,GBP
2403,SEC_01522,Commodities,Counterparty_46,JPY
2404,SEC_00370,Real Estate,Counterparty_50,GBP
2405,SEC_01977,Commodities,Counterparty_96,INR
2406,SEC_00760,Alternatives,Counterparty_67,INR
2407,SEC_01145,Alternatives,Counterparty_3,GBP
2408,SEC_01225,Equity,Counterparty_33,JPY
2409,SEC_01185,Equity,Counterparty_45,USD
2410,SEC_01786,Equity,Counterparty_25,EUR
2411,SEC_01242,Commodities,Counterparty_37,GBP
2412,SEC_00575,Fixed Income,Counterparty_36,INR
2413,SEC_01424,Equity,Counterparty_35,JPY
2414,SEC_01753,Equity,Counterparty_19,EUR
2415,SEC_01409,Alternatives,Counterparty_45,GBP
2416,SEC_01877,Fixed Income,Counterparty_83,USD
2417,SEC_00064,Commodities,Counterparty_97,USD
2418,SEC_00212,Fixed Income,Counterparty_18,INR
2419,SEC_01656,Alternatives,Counterparty_27,INR
2420,SEC_00069,Commodities,Counterparty_94,INR
2421,SEC_01148,Real Estate,Counterparty_31,GBP
2422,SEC_00377,Equity,Counterparty_39,USD
2423,SEC_01681,Commodities,Counterparty_67,USD
2424,SEC_01320,Alternatives,Counterparty_22,INR
2425,SEC_01382,Fixed Income,Counterparty_52,INR
2426,SEC_01665,Commodities,Counterparty_10,JPY
2427,SEC_00525,Alternatives,Counterparty_8,USD
2428,SEC_01810,Commodities,Counterparty_34,INR
2429,SEC_00068,Equity,Counterparty_53,INR
2430,SEC_01903,Fixed Income,Counterparty_18,INR
2431,SEC_01294,Fixed Income,Counterparty_12,JPY
2432,SEC_01157,Commodities,Counterparty_64,USD
2433,SEC_01086,Alternatives,Counterparty_57,USD
2434,SEC_00161,Equity,Counterparty_96,USD
2435,SEC_01050,Equity,Counterparty_2,JPY
2436,SEC_00759,Commodities,Counterparty_17,GBP
2437,SEC_00701,Real Estate,Counterparty_52,JPY
2438,SEC_01988,Commodities,Counterparty_76,EUR
2439,SEC_01310,Equity,Counterparty_71,JPY
2440,SEC_01470,Fixed Income,Counterparty_79,EUR
2441,SEC_00830,Commodities,Counterparty_2,INR
2442,SEC_00849,Commodities,Counterparty_27,EUR
2443,SEC_01756,Fixed Income,Counterparty_26,JPY
2444,SEC_00838,Commodities,Counterparty_25,GBP
2445,SEC_01977,Alternatives,Counterparty_12,USD
2446,SEC_00249,Fixed Income,Counterparty_17,JPY
2447,SEC_01115,Fixed Income,Counterparty_65,USD
2448,SEC_01060,Fixed Income,Counterparty_95,EUR
2449,SEC_01031,Equity,Counterparty_40,INR
2450,SEC_01530,Commodities,Counterparty_5,INR
2451,SEC_01345,Real Estate,Counterparty_92,JPY
2452,SEC_00202,Commodities,Counterparty_28,EUR
2453,SEC_00845,Commodities,Counterparty_72,EUR
2454,SEC_01577,Equity,Counterparty_52,USD
2455,SEC_00544,Alternatives,Counterparty_14,EUR
2456,SEC_01678,Alternatives,Counterparty_6,GBP
2457,SEC_01280,Equity,Counterparty_18,INR
2458,SEC_00161,Equity,Counterparty_37,GBP
2459,SEC_01054,Equity,Counterparty_74,GBP
2460,SEC_01481,Commodities,Counterparty_64,USD
2461,SEC_00262,Equity,Counterparty_99,EUR
2462,SEC_00010,Real Estate,Counterparty_35,USD
2463,SEC_00715,Fixed Income,Counterparty_17,INR
2464,SEC_00359,Alternatives,Counterparty_91,USD
2465,SEC_01300,Real Estate,Counterparty_88,GBP
2466,SEC_01881,Alternatives,Counterparty_10,USD
2467,SEC_00124,Commodities,Counterparty_51,EUR
2468,SEC_00630,Commodities,Counterparty_81,USD
2469,SEC_00268,Equity,Counterparty_52,EUR
2470,SEC_00278,Alternatives,Counterparty_64,GBP
2471,SEC_01024,Commodities,Counterparty_33,EUR
2472,SEC_00076,Commodities,Counterparty_97,EUR
2473,SEC_00526,Alternatives,Counterparty_17,EUR
2474,SEC_00618,Commodities,Counterparty_82,EUR
2475,SEC_01200,Equity,Counterparty_49,INR
2476,SEC_01718,Commodities,Counterparty_7,JPY
2477,SEC_01060,Real Estate,Counterparty_90,INR
2478,SEC_01981,Real Estate,Counterparty_65,USD
2479,SEC_01591,Equity,Counterparty_62,INR
2480,SEC_00270,Real Estate,Counterparty_75,INR
2481,SEC_00002,Commodities,Counterparty_10,EUR
2482,SEC_01280,Real Estate,Counterparty_31,USD
2483,SEC_01538,Real Estate,Counterparty_25,USD
2484,SEC_00573,Commodities,Counterparty_57,GBP
2485,SEC_01387,Alternatives,Counterparty_65,EUR
2486,SEC_01131,Equity,Counterparty_43,INR
2487,SEC_01158,Alternatives,Counterparty_3,GBP
2488,SEC_01433,Alternatives,Counterparty_55,GBP
2489,SEC_01475,Real Estate,Counterparty_48,INR
2490,SEC_00535,Fixed Income,Counterparty_65,USD
2491,SEC_01609,Alternatives,Counterparty_71,EUR
2492,SEC_00351,Commodities,Counterparty_60,EUR
2493,SEC_01052,Commodities,Counterparty_14,INR
2494,SEC_00537,Commodities,Counterparty_87,EUR
2495,SEC_00867,Fixed Income,Counterparty_81,JPY
2496,SEC_01089,Fixed Income,Counterparty_14,GBP
2497,SEC_01218,Equity,Counterparty_9,GBP
2498,SEC_01231,Fixed Income,Counterparty_85,JPY
2499,SEC_01323,Equity,Counterparty_45,EUR
2500,SEC_01064,Commodities,Counterparty_2,USD
2501,SEC_00464,Fixed Income,Counterparty_32,JPY
2502,SEC_00023,Real Estate,Counterparty_8,JPY
2503,SEC_00689,Real Estate,Counterparty_36,GBP
2504,SEC_01800,Real Estate,Counterparty_90,USD
2505,SEC_00128,Fixed Income,Counterparty_37,USD
2506,SEC_01287,Fixed Income,Counterparty_15,EUR
2507,SEC_01813,Fixed Income,Counterparty_34,USD
2508,SEC_00035,Real Estate,Counterparty_21,EUR
2509,SEC_00487,Commodities,Counterparty_87,INR
2510,SEC_00101,Alternatives,Counterparty_9,JPY
2511,SEC_00737,Commodities,Counterparty_40,JPY
2512,SEC_00741,Fixed Income,Counterparty_26,EUR
2513,SEC_00611,Alternatives,Counterparty_22,EUR
2514,SEC_01106,Alternatives,Counterparty_13,EUR
2515,SEC_01341,Commodities,Counterparty_25,JPY
2516,SEC_00330,Real Estate,Counterparty_71,EUR
2517,SEC_00196,Equity,Counterparty_91,JPY
2518,SEC_00414,Real Estate,Counterparty_15,JPY
2519,SEC_01901,Real Estate,Counterparty_76,GBP
2520,SEC_01533,Alternatives,Counterparty_45,GBP
2521,SEC_01505,Fixed Income,Counterparty_97,INR
2522,SEC_00068,Fixed Income,Counterparty_21,INR
2523,SEC_01417,Alternatives,Counterparty_89,USD
2524,SEC_01297,Real Estate,Counterparty_40,EUR
2525,SEC_01323,Commodities,Counterparty_47,JPY
2526,SEC_00871,Equity,Counterparty_86,USD
2527,SEC_01880,Real Estate,Counterparty_61,GBP
2528,SEC_01977,Real Estate,Counterparty_14,JPY
2529,SEC_00871,Equity,Counterparty_72,USD
