HoldingDate,ClientID,FundID,SecurityID,UnitsHeld,MarketValue
2023-12-14,4857,683,5512,1740,4500455.83
2024-01-09,5928,2898,1503,39283,4500455.83
2022-05-07,1801,2301,4453,854,4500455.83
2024-04-03,4469,245,4351,37807,4500455.83
2022-03-05,301,4216,4995,26217,4500455.83
2022-09-28,2839,202,4961,12433,4500455.83
2022-07-22,6891,6256,396,26724,4500455.83
2023-08-23,6806,3874,4000,30496,4500455.83
2023-12-11,6047,3846,1120,24210,4500455.83
2022-03-18,562,5935,2453,38955,4500455.83
2022-03-28,703,1587,235,31414,4500455.83
2023-08-01,1491,2283,2685,673,4500455.83
2022-11-18,190,533,4862,31449,4500455.83
2024-05-13,4108,5998,2378,16164,4500455.83
2024-12-25,2310,3920,3436,8402,4500455.83
2022-09-01,1056,763,3113,4904,4500455.83
2023-05-31,3208,4285,2474,43949,4500455.83
2022-09-14,1955,4930,2361,3310,4500455.83
2024-12-26,2012,4112,4826,18229,4500455.83
2023-09-01,6970,6048,1229,32717,4500455.83
2022-01-14,3606,3622,3774,47138,4500455.83
2024-10-30,5947,5392,841,38557,4500455.83
2024-05-04,814,3315,5471,10572,4500455.83
2024-10-21,6751,439,5560,8359,4500455.83
2024-12-04,2603,5512,3289,10822,4500455.83
2024-08-28,5312,623,1697,46548,4500455.83
2024-04-20,6217,2751,4498,8448,4500455.83
2023-03-03,1219,3588,2601,21061,4500455.83
2023-06-07,4594,437,4332,34685,4500455.83
2023-03-01,4051,2720,3712,6664,4500455.83
2022-03-08,1220,853,4492,47105,4500455.83
2023-01-05,6662,782,3704,26048,4500455.83
2024-09-05,5865,1267,830,14999,4500455.83
2022-10-28,2380,114,1508,21914,4500455.83
2022-05-17,3426,627,1540,10200,4500455.83
2022-08-17,2011,2885,2829,23569,4500455.83
2023-07-11,4809,1496,2591,12179,4500455.83
2024-11-08,2297,228,278,38062,4500455.83
2022-05-11,6172,853,2414,17428,4500455.83
2024-07-28,1240,2014,4344,377,4500455.83
2024-07-04,6636,792,3495,41571,4500455.83
2023-01-16,406,2135,5306,30446,4500455.83
2022-04-15,5310,4896,798,17496,4500455.83
2024-02-07,2533,3290,3320,29524,4500455.83
2023-12-24,1122,2106,3874,21623,4500455.83
2023-06-02,6555,2744,2911,45352,4500455.83
2024-11-06,373,4372,2694,35781,4500455.83
2024-09-14,6300,738,631,13189,4500455.83
2022-06-21,5068,642,5978,25913,4500455.83
2022-11-13,1383,6159,4017,45109,4500455.83
2022-08-24,4242,130,3149,23133,4500455.83
2024-11-05,4834,705,3677,20024,4500455.83
2023-12-09,6006,431,4146,41138,4500455.83
2024-08-20,4486,4693,154,49904,4500455.83
2023-03-20,3905,2377,1575,8110,4500455.83
2023-06-19,339,1008,3798,7238,4500455.83
2022-03-09,2706,1321,2868,21608,4500455.83
2023-04-06,4326,5979,516,2388,4500455.83
2023-09-26,3505,3238,1699,10030,4500455.83
2024-12-27,900,2288,3228,48367,4500455.83
2022-10-09,1118,1076,380,3772,4500455.83
2022-02-04,3700,121,5141,32556,4500455.83
2023-02-08,6353,2098,585,21525,4500455.83
2022-09-23,1432,3670,2041,21682,4500455.83
2022-03-11,1483,1553,183,43291,4500455.83
2023-04-23,5351,6206,5864,23176,4500455.83
2024-02-10,4576,818,1953,38569,4500455.83
2022-12-06,5833,4159,552,4960,4500455.83
2024-08-20,2443,1393,4741,17275,4500455.83
2023-05-14,6543,2441,4425,40641,4500455.83
2024-03-18,4925,2465,5841,48682,4500455.83
2022-04-22,735,4769,3361,24185,4500455.83
2023-06-25,3987,1668,4177,39123,4500455.83
2022-09-17,1543,1147,3014,3605,4500455.83
2023-01-10,1981,3977,1627,44637,4500455.83
2024-08-27,4932,2248,5595,23926,4500455.83
2023-10-19,4563,1744,4302,42688,4500455.83
2023-05-13,1739,2909,1413,5435,4500455.83
2023-12-05,2540,616,3153,25051,4500455.83
2022-04-10,1982,1143,5380,11812,4500455.83
2022-01-18,4195,330,4807,46525,4500455.83
2024-10-16,708,2937,4133,87,4500455.83
2024-03-02,850,5783,846,15080,4500455.83
2022-10-16,2127,202,5005,39493,4500455.83
2023-08-25,2039,2923,3454,43372,4500455.83
2024-08-29,5825,2526,5489,16185,4500455.83
2024-05-09,6518,2808,1506,41790,4500455.83
2023-06-21,5366,3967,3938,41787,4500455.83
2023-02-03,4499,5633,3814,17004,4500455.83
2024-09-29,2914,4976,3111,29732,4500455.83
2024-01-05,1785,6032,2992,13647,4500455.83
2024-03-05,479,4934,4515,9634,4500455.83
2022-03-17,3410,403,2750,18124,4500455.83
2023-06-16,464,930,660,45594,4500455.83
2022-11-15,1883,369,4447,24232,4500455.83
2023-02-05,4115,593,4283,10778,4500455.83
2022-08-11,1780,2108,1068,44087,4500455.83
2023-02-20,2199,6463,950,1420,4500455.83
2024-05-31,4842,3004,5337,757,4500455.83
2022-12-07,5291,1073,1402,30508,4500455.83
2024-08-03,4420,6204,186,33241,4500455.83
2023-09-01,975,4636,5085,48432,4500455.83
2022-11-05,5639,589,3826,7576,4500455.83
2022-03-15,6190,644,2612,8930,4500455.83
2024-04-30,2905,6324,4530,39061,4500455.83
2022-04-30,1198,4688,4014,23975,4500455.83
2024-12-16,6105,1334,4219,12789,4500455.83
2024-11-01,5791,3234,1127,37935,4500455.83
2023-09-24,590,6101,139,8775,4500455.83
2023-01-09,396,4624,2088,29842,4500455.83
2023-03-25,121,6484,1580,41725,4500455.83
2023-06-05,2676,2814,1254,5188,4500455.83
2023-04-22,1302,3942,940,36404,4500455.83
2022-08-08,1089,4387,2417,37801,4500455.83
2024-01-09,3869,5156,4781,15720,4500455.83
2024-03-22,2259,3665,5077,47133,4500455.83
2024-12-07,3542,2725,2790,23940,4500455.83
2023-06-15,4838,6231,510,10036,4500455.83
2024-05-18,2681,5806,4799,21311,4500455.83
2022-07-01,1389,6070,4827,29971,4500455.83
2023-08-11,3854,5155,4866,42559,4500455.83
2024-04-20,6480,3255,4230,13071,4500455.83
2024-06-29,6236,4742,4835,30560,4500455.83
2023-06-05,4673,6465,4425,44411,4500455.83
2023-01-28,3714,4223,3937,22502,4500455.83
2022-02-15,5692,4968,3759,11191,4500455.83
2022-08-31,3453,961,1885,41987,4500455.83
2024-01-22,5533,1530,5659,1715,4500455.83
2023-01-10,837,4099,5005,43727,4500455.83
2024-06-12,2127,3062,3011,40167,4500455.83
2024-01-24,5691,1581,65,16117,4500455.83
2024-05-20,5130,5299,3028,19189,4500455.83
2023-10-12,4818,4175,698,14518,4500455.83
2022-09-14,6687,1022,2266,24129,4500455.83
2023-04-01,2172,4809,4044,729,4500455.83
2023-04-14,5522,5218,5830,10033,4500455.83
2024-12-23,3628,2073,1801,12733,4500455.83
2024-03-26,710,3153,1656,24865,4500455.83
2022-04-04,737,5687,1207,44526,4500455.83
2022-11-02,3643,4162,676,23861,4500455.83
2022-09-16,6405,1798,2954,31708,4500455.83
2023-03-30,2074,4247,1674,13454,4500455.83
2022-12-24,6186,589,4255,37390,4500455.83
2023-03-24,1661,2913,4180,39383,4500455.83
2022-01-25,5801,4490,985,4986,4500455.83
2022-02-25,1018,5411,5037,16638,4500455.83
2024-11-30,6900,3305,3359,48561,4500455.83
2024-06-15,5006,1022,2799,16044,4500455.83
2023-03-28,5202,5462,1001,15858,4500455.83
2022-11-21,3995,4941,3337,21175,4500455.83
2024-04-06,2703,453,5749,43428,4500455.83
2023-11-01,1131,4969,4081,7356,4500455.83
2022-10-16,2337,3249,4056,35895,4500455.83
2024-03-18,2768,5227,5380,41349,4500455.83
2023-06-18,4043,47,2021,38551,4500455.83
2023-10-27,6786,3677,2733,3094,4500455.83
2023-09-02,6093,2655,920,46725,4500455.83
2022-09-17,3779,4242,1486,45663,4500455.83
2024-02-19,4180,4632,456,9708,4500455.83
2023-10-25,2688,270,2673,9841,4500455.83
2024-10-02,6615,38,3931,2846,4500455.83
2024-09-19,4248,2089,5301,36020,4500455.83
2022-12-27,6043,2594,3442,25505,4500455.83
2024-11-24,2710,4081,4174,31325,4500455.83
2022-08-30,1601,68,3048,12127,4500455.83
2023-01-26,543,5322,2728,16819,4500455.83
2023-02-03,2613,5960,1850,20474,4500455.83
2023-03-26,6636,3750,1234,16831,4500455.83
2022-03-28,552,3870,4045,19676,4500455.83
2022-02-18,6427,5443,1181,19221,4500455.83
2023-12-20,1637,2599,4892,44341,4500455.83
2024-01-20,3368,413,5246,36933,4500455.83
2024-02-20,3684,2016,3636,28011,4500455.83
2023-10-15,2349,4394,242,9292,4500455.83
2022-07-06,6070,3761,3396,45966,4500455.83
2023-06-24,3197,4696,292,2364,4500455.83
2022-06-07,4564,760,5784,21171,4500455.83
2022-08-16,5564,2396,3706,36406,4500455.83
2022-09-17,2673,351,255,22619,4500455.83
2024-11-02,576,5651,1081,18381,4500455.83
2023-01-20,3364,4253,5080,459,4500455.83
2024-09-03,4353,976,3843,12425,4500455.83
2023-06-20,894,215,787,6081,4500455.83
2023-10-09,4784,2258,2535,12751,4500455.83
2024-02-28,1642,1189,649,12514,4500455.83
2023-05-17,6266,4237,5590,3654,4500455.83
2024-12-02,840,5521,4246,35110,4500455.83
2023-10-26,6210,2952,1719,49808,4500455.83
2023-03-27,492,4397,400,39460,4500455.83
2022-06-05,1175,5521,3704,31508,4500455.83
2023-10-01,3316,2507,1480,6421,4500455.83
2022-11-09,4211,787,5585,20186,4500455.83
2023-12-01,341,998,2032,18991,4500455.83
2023-11-19,5667,2866,539,39197,4500455.83
2024-06-13,3777,4173,1187,49002,4500455.83
2024-09-28,148,5602,2211,19103,4500455.83
2023-02-18,1211,4180,1102,12534,4500455.83
2023-07-07,4198,5540,564,37811,4500455.83
2022-06-09,6580,735,5483,3227,4500455.83
2024-01-21,1199,31,5270,1565,4500455.83
2022-02-17,3121,5650,2710,23665,4500455.83
2023-02-24,400,6364,3700,29900,4500455.83
2023-11-29,3352,6036,4704,42768,4500455.83
2023-12-21,5856,6078,1499,36773,4500455.83
2022-06-05,3165,1826,276,29913,4500455.83
2022-09-25,1292,2938,3758,11687,4500455.83
2023-10-27,3907,2276,3155,14520,4500455.83
2024-03-08,578,1016,3902,47814,4500455.83
2022-07-07,2726,5085,5005,39336,4500455.83
2024-01-10,3132,3203,1524,30679,4500455.83
2023-01-02,3935,5627,5724,40126,4500455.83
2023-03-15,733,3714,5640,42940,4500455.83
2023-03-06,1492,201,501,6487,4500455.83
2022-04-04,4804,969,2518,39641,4500455.83
2023-12-11,349,5819,5174,6484,4500455.83
2023-05-17,1738,4096,4188,19940,4500455.83
2022-10-18,308,2817,912,8425,4500455.83
2023-02-25,4158,3197,2321,16087,4500455.83
2022-08-08,6912,1077,3377,29651,4500455.83
2024-11-30,163,3001,488,32344,4500455.83
2024-06-08,2971,6290,4657,10958,4500455.83
2024-02-04,257,167,3878,9748,4500455.83
2023-03-15,2969,2094,3646,47499,4500455.83
2022-05-14,2199,1966,1829,17864,4500455.83
2024-05-31,6259,4225,2397,33885,4500455.83
2024-08-14,5554,4920,1039,37939,4500455.83
2024-12-21,4628,558,5589,45687,4500455.83
2022-08-06,1291,344,5949,4715,4500455.83
2024-08-01,6761,4535,1927,47877,4500455.83
2024-12-19,601,4408,1139,25490,4500455.83
2022-07-29,1351,3662,2800,41379,4500455.83
2024-07-01,388,2608,3670,2899,4500455.83
2022-05-29,4281,136,3063,22521,4500455.83
2022-06-29,902,5442,1576,23876,4500455.83
2023-02-07,6029,3589,590,21876,4500455.83
2022-05-27,2530,6438,4497,34958,4500455.83
2024-10-08,5749,2296,3882,12764,4500455.83
2022-10-08,5115,3937,4454,41052,4500455.83
2024-07-28,916,1156,2478,12133,4500455.83
2024-06-25,3698,1191,4977,5420,4500455.83
2023-08-11,4158,3336,4708,44712,4500455.83
2022-06-05,5247,3165,2546,27955,4500455.83
2022-03-07,2082,6493,3861,9922,4500455.83
2024-04-23,5069,6400,5462,47530,4500455.83
2024-02-09,1142,37,1704,33932,4500455.83
2024-11-22,6150,5030,4602,25923,4500455.83
2022-09-08,6729,5598,961,19174,4500455.83
2024-10-18,3166,3704,4365,36996,4500455.83
2024-10-16,6078,4463,1881,49754,4500455.83
2023-01-17,2331,2748,1387,29473,4500455.83
2023-10-15,4745,4712,4572,12563,4500455.83
2024-03-30,6017,1224,2116,19302,4500455.83
2022-07-11,4995,2928,1175,1110,4500455.83
2024-02-06,3106,3347,4849,24656,4500455.83
2023-11-18,4151,424,2820,3781,4500455.83
2022-12-29,1393,2327,680,19429,4500455.83
2023-09-11,3873,5264,5437,10203,4500455.83
2022-05-16,560,754,3938,42616,4500455.83
2023-09-04,173,5870,4638,42494,4500455.83
2024-05-14,451,5082,4480,17053,4500455.83
2023-09-06,6324,1842,348,37988,4500455.83
2024-11-07,2975,2520,1520,18519,4500455.83
2024-11-09,1030,1265,4064,39416,4500455.83
2023-08-07,5648,2254,3582,15228,4500455.83
2023-09-08,1195,4844,2747,47390,4500455.83
2022-04-25,1869,5436,1599,37597,4500455.83
2023-09-05,4833,3240,5597,3171,4500455.83
2023-08-23,2241,5463,5556,5118,4500455.83
2024-06-15,5422,4534,4214,20153,4500455.83
2023-01-07,6588,5315,310,35673,4500455.83
2024-04-14,4605,575,3983,40544,4500455.83
2024-05-19,1206,3451,1261,10805,4500455.83
2024-04-22,2262,5047,710,12033,4500455.83
2024-12-01,3762,2728,1846,2539,4500455.83
2024-01-14,3709,6026,5376,12663,4500455.83
2024-05-22,1186,2400,5053,673,4500455.83
2023-05-02,4533,5897,1836,20452,4500455.83
2023-01-22,3009,1097,2561,42646,4500455.83
2024-12-24,2597,1901,3647,3662,4500455.83
2023-04-07,6904,827,3003,29424,4500455.83
2023-05-13,2839,750,131,27278,4500455.83
2024-06-05,5755,342,1677,18518,4500455.83
2023-06-15,5266,3650,139,38183,4500455.83
2022-04-22,3980,1855,780,21184,4500455.83
2023-07-26,4718,2605,5714,9396,4500455.83
2024-01-26,6789,3706,2152,29820,4500455.83
2023-05-02,4884,3403,41,10862,4500455.83
2023-02-22,2555,504,772,31062,4500455.83
2022-06-19,4435,5146,3800,43373,4500455.83
2023-12-22,4279,528,228,44735,4500455.83
2022-09-27,706,5841,1455,37159,4500455.83
2022-01-05,6683,472,4551,20549,4500455.83
2023-05-04,4552,4024,905,1379,4500455.83
2024-06-06,4770,4253,357,3394,4500455.83
2023-12-19,1141,3200,4947,2484,4500455.83
2023-11-23,5831,5888,2169,7826,4500455.83
2022-07-03,6941,1648,890,5864,4500455.83
2022-01-06,1064,5008,4957,1236,4500455.83
2022-11-17,1490,4224,1350,39887,4500455.83
2024-05-07,3639,2774,2980,47805,4500455.83
2024-11-02,2827,3625,1594,7608,4500455.83
2022-11-09,2504,5744,2902,11746,4500455.83
2024-04-29,2498,300,2470,42159,4500455.83
2024-05-12,1767,3337,2755,30629,4500455.83
2022-04-24,1577,2594,921,12571,4500455.83
2024-07-12,6790,6081,2766,31580,4500455.83
2022-06-16,6720,2323,4508,46473,4500455.83
2024-11-09,2973,1586,4934,29264,4500455.83
2023-02-08,1038,6481,1503,34020,4500455.83
2022-04-08,5864,2471,3191,19315,4500455.83
2023-11-21,3663,6229,409,21161,4500455.83
2022-05-22,4787,303,4642,13113,4500455.83
2022-09-28,815,2900,3964,36793,4500455.83
2023-09-12,1783,2342,2760,688,4500455.83
2024-05-23,4016,3651,4679,12342,4500455.83
2022-04-16,4399,5962,831,30108,4500455.83
2024-04-14,1925,5292,5730,95,4500455.83
2022-10-27,4427,5500,665,46560,4500455.83
2023-11-30,869,1481,3318,41914,4500455.83
2023-11-07,4439,14,4289,48504,4500455.83
2023-09-07,2673,5411,4667,44248,4500455.83
2023-01-21,5522,2714,5954,5211,4500455.83
2022-09-12,74,5764,5858,2182,4500455.83
2022-05-04,4475,3394,3168,16197,4500455.83
2022-02-11,762,5505,5823,7919,4500455.83
2022-06-11,2095,3954,3852,26069,4500455.83
2023-02-08,5205,386,1708,45407,4500455.83
2023-08-10,3782,5174,2358,14450,4500455.83
2023-08-30,6000,6276,4250,25802,4500455.83
2024-06-10,3581,2910,1622,22168,4500455.83
2022-03-30,3916,5908,1131,16933,4500455.83
2023-01-23,3974,5065,5535,36660,4500455.83
2023-08-20,6540,447,5089,48101,4500455.83
2024-07-26,5223,5719,2198,30214,4500455.83
2023-11-22,3842,5788,4144,47030,4500455.83
2023-09-17,4857,1761,1872,29251,4500455.83
2023-03-03,6732,3502,5788,46317,4500455.83
2024-01-27,4739,6073,2126,49861,4500455.83
2022-11-03,4249,2651,452,31787,4500455.83
2023-05-28,5144,5511,3096,12033,4500455.83
2023-03-24,6207,3052,3027,21054,4500455.83
2022-05-10,2990,1299,5499,20091,4500455.83
2023-05-06,6305,4229,5238,48756,4500455.83
2022-01-17,6,2760,1071,35454,4500455.83
2022-08-02,2016,1975,880,22293,4500455.83
2022-07-27,2164,1632,3601,31764,4500455.83
2023-06-03,1221,6061,2404,43803,4500455.83
2022-11-14,6764,3941,3650,43973,4500455.83
2024-07-01,1612,879,2157,24126,4500455.83
2024-09-01,1621,5214,4842,33864,4500455.83
2023-07-30,6258,4090,648,100,4500455.83
2022-02-12,2799,416,3518,5340,4500455.83
2024-05-04,2240,4839,4862,9892,4500455.83
2023-05-09,3938,1030,2821,34471,4500455.83
2024-01-04,5064,5827,4270,36857,4500455.83
2024-08-28,4687,3202,5636,22480,4500455.83
2022-04-12,3769,661,1851,25489,4500455.83
2022-10-09,4881,2654,4166,12285,4500455.83
2023-08-02,3910,5723,1800,7419,4500455.83
2023-09-19,790,6391,1328,29254,4500455.83
2022-08-05,6423,1422,1866,851,4500455.83
2022-07-26,2790,6125,3274,26150,4500455.83
2024-02-02,4142,797,1006,21043,4500455.83
2023-06-17,198,2192,4240,37422,4500455.83
2022-02-11,5012,2417,5836,30276,4500455.83
2024-12-29,2529,4972,2329,38731,4500455.83
2022-11-05,5530,6268,4559,34202,4500455.83
2024-02-05,1471,4658,3520,18320,4500455.83
2023-04-05,4326,4484,1486,5095,4500455.83
2023-10-29,126,4537,2748,11729,4500455.83
2024-08-15,3844,4287,2118,3608,4500455.83
2022-07-26,3144,1976,2148,33045,4500455.83
2022-07-19,824,1482,4857,27550,4500455.83
2024-11-24,732,4015,1347,12326,4500455.83
2024-11-10,2987,4390,493,14356,4500455.83
2024-05-08,3028,236,1307,31383,4500455.83
2022-10-23,1395,3110,4625,19398,4500455.83
2023-02-10,1528,1123,1524,42926,4500455.83
2022-04-30,307,6241,2800,45876,4500455.83
2022-07-03,154,2783,4515,17697,4500455.83
2024-06-28,4467,6472,3397,45483,4500455.83
2023-09-16,4958,2928,702,25838,4500455.83
2022-11-10,4246,6198,4990,11187,4500455.83
2023-04-01,4659,999,1490,11544,4500455.83
2023-08-27,4213,5222,3611,40863,4500455.83
2022-10-09,2772,469,5292,14549,4500455.83
2024-02-27,1550,409,1105,18421,4500455.83
2022-12-05,4556,3562,4706,26681,4500455.83
2024-01-24,1,2569,440,28286,4500455.83
2023-09-26,875,4501,1228,24203,4500455.83
2022-06-05,5291,823,1981,24511,4500455.83
2023-06-04,23,3429,3427,38362,4500455.83
2022-09-14,4246,4166,4867,45624,4500455.83
2022-05-06,3249,2324,3535,40576,4500455.83
2024-05-11,6026,6349,1959,22070,4500455.83
2023-08-08,6267,3662,2456,48290,4500455.83
2023-01-27,1469,2435,5566,15245,4500455.83
2022-12-10,2724,2924,1794,13183,4500455.83
2024-09-11,4953,1580,5988,7998,4500455.83
2022-03-13,2336,5878,386,28459,4500455.83
2022-12-24,2967,5033,1342,2081,4500455.83
2024-10-23,723,5273,1547,14189,4500455.83
2022-10-22,4343,4147,5009,13129,4500455.83
2024-12-24,4526,15,2828,36399,4500455.83
2022-07-17,3765,4202,5109,37643,4500455.83
2022-10-04,1393,2765,1875,12185,4500455.83
2024-04-09,820,6300,5709,40931,4500455.83
2024-07-15,3506,1723,2771,3532,4500455.83
2022-05-11,4906,6379,5460,49313,4500455.83
2024-09-14,3186,324,4629,46073,4500455.83
2023-12-06,5814,3674,2872,2840,4500455.83
2023-10-18,3134,3373,3615,10504,4500455.83
2022-05-16,24,6355,2728,33819,4500455.83
2024-04-17,5177,4202,5122,47434,4500455.83
2024-08-04,390,5405,4363,9595,4500455.83
2024-07-02,3155,4764,1716,1343,4500455.83
2022-08-10,2675,803,5656,48922,4500455.83
2022-07-29,2675,1037,5808,39729,4500455.83
2023-12-16,4172,5555,3423,1395,4500455.83
2022-09-16,160,6085,4610,34212,4500455.83
2022-12-14,665,14,2833,35028,4500455.83
2022-09-17,64,5705,3900,15066,4500455.83
2022-06-04,736,3266,3255,15355,4500455.83
2023-10-20,516,3829,5681,28880,4500455.83
2023-12-07,4226,334,5067,49436,4500455.83
2022-05-14,1431,6403,4535,6214,4500455.83
2024-02-01,6855,4100,42,43724,4500455.83
2024-05-16,3156,3501,372,14365,4500455.83
2023-06-17,3620,4807,1519,48975,4500455.83
2023-09-25,700,783,5197,47583,4500455.83
2022-04-27,3509,180,730,5724,4500455.83
2024-05-09,17,476,3550,17201,4500455.83
2023-05-13,1622,964,3732,47698,4500455.83
2022-07-08,3911,2672,1736,4790,4500455.83
2024-09-22,251,2636,4474,41066,4500455.83
2022-11-03,6644,6075,2624,5008,4500455.83
2023-03-01,4712,5137,363,22497,4500455.83
2022-07-25,4951,1809,4718,38998,4500455.83
2024-01-30,1486,5894,2891,21639,4500455.83
2022-05-25,6474,2227,28,790,4500455.83
2023-02-27,4078,4012,1227,20314,4500455.83
2022-03-18,5569,1584,585,13521,4500455.83
2022-06-04,3833,4483,3364,49271,4500455.83
2024-03-10,5436,6144,3995,39181,4500455.83
2023-09-02,1902,3746,4230,18485,4500455.83
2024-02-10,5113,5185,2076,7390,4500455.83
2023-10-23,3537,5190,4365,40334,4500455.83
2022-06-06,296,5903,1901,35348,4500455.83
2023-10-03,5326,5428,2135,30692,4500455.83
2022-06-08,4401,917,2807,12748,4500455.83
2023-03-05,824,6464,4309,18141,4500455.83
2022-12-03,3409,3440,1575,27808,4500455.83
2022-11-23,3850,4918,2456,8481,4500455.83
2024-10-20,5330,457,4427,17393,4500455.83
2023-07-10,4259,3080,3117,37495,4500455.83
2022-10-06,1418,4580,1626,3852,4500455.83
2023-12-18,4907,5397,2608,36878,4500455.83
2024-09-28,4116,3947,3540,49180,4500455.83
2022-02-03,720,4695,2107,7027,4500455.83
2023-12-10,5521,3320,5374,26340,4500455.83
2022-04-10,1575,5468,2116,12180,4500455.83
2024-03-09,2098,2631,594,17843,4500455.83
2024-10-02,5212,3554,1403,15143,4500455.83
2024-01-16,3913,861,2606,2752,4500455.83
2024-07-12,5830,728,1850,16283,4500455.83
2023-03-08,1997,1719,5244,36239,4500455.83
2024-03-06,6345,2743,3724,4603,4500455.83
2022-08-02,4272,1557,160,42405,4500455.83
2024-03-29,4513,1442,1788,47533,4500455.83
2023-01-07,2851,716,2399,5175,4500455.83
2023-08-23,5782,4497,3929,42976,4500455.83
2022-07-25,1113,4870,3625,28998,4500455.83
2023-06-07,4324,3457,5820,27701,4500455.83
2022-10-21,887,1911,5808,6396,4500455.83
2022-06-19,5895,1161,5905,18758,4500455.83
2024-03-24,6159,554,2239,31898,4500455.83
2023-07-11,4445,5206,248,28598,4500455.83
2022-12-01,5064,6145,2397,5394,4500455.83
2023-11-28,3237,4636,18,37668,4500455.83
2023-01-04,2506,6218,1120,47543,4500455.83
2022-09-12,2634,605,5540,40887,4500455.83
2024-04-01,2364,366,5253,40178,4500455.83
2024-03-26,1970,1677,594,14035,4500455.83
2023-08-26,2669,4599,2942,14613,4500455.83
2022-07-29,4365,5698,316,36116,4500455.83
2022-07-30,2195,5138,4908,23958,4500455.83
2023-02-05,6640,4933,5442,30157,4500455.83
2024-09-09,6449,1434,3575,25495,4500455.83
2022-12-29,3351,6468,2908,11324,4500455.83
2023-05-29,3127,1401,3380,37868,4500455.83
2022-06-28,5585,4831,4348,3950,4500455.83
2023-01-20,3594,2556,1665,14331,4500455.83
2023-10-16,1208,772,3205,49056,4500455.83
2024-05-21,1140,3501,68,41859,4500455.83
2024-04-13,5480,2046,1400,35691,4500455.83
2024-06-03,5951,5177,733,19509,4500455.83
