NAVDate,FundID,NAV,AUM
2023-12-14,4494,197.3302,41543863.29
2023-09-28,2323,197.3302,41543863.29
2023-07-10,1833,197.3302,41543863.29
2023-09-07,3830,197.3302,41543863.29
2023-09-16,4793,197.3302,41543863.29
2023-01-04,2462,197.3302,41543863.29
2024-12-31,3147,197.3302,41543863.29
2024-08-27,3734,197.3302,41543863.29
2024-07-11,4204,197.3302,41543863.29
2023-06-10,5344,197.3302,41543863.29
2022-04-17,1124,197.3302,41543863.29
2022-09-20,677,197.3302,41543863.29
2022-12-20,1299,197.3302,41543863.29
2024-03-10,1198,197.3302,41543863.29
2023-02-20,2024,197.3302,41543863.29
2023-02-07,980,197.3302,41543863.29
2022-11-28,919,197.3302,41543863.29
2024-04-01,1697,197.3302,41543863.29
2022-09-30,195,197.3302,41543863.29
2024-03-27,4908,197.3302,41543863.29
2024-02-18,868,197.3302,41543863.29
2023-08-26,854,197.3302,41543863.29
2022-05-30,6417,197.3302,41543863.29
2022-01-25,1711,197.3302,41543863.29
2024-10-18,3985,197.3302,41543863.29
2024-03-15,3001,197.3302,41543863.29
2024-02-18,1606,197.3302,41543863.29
2022-02-13,4722,197.3302,41543863.29
2022-08-16,2114,197.3302,41543863.29
2022-12-23,5711,197.3302,41543863.29
2024-03-05,5062,197.3302,41543863.29
2023-08-01,5225,197.3302,41543863.29
2023-12-23,706,197.3302,41543863.29
2024-11-22,3188,197.3302,41543863.29
2022-01-02,1015,197.3302,41543863.29
2022-08-10,831,197.3302,41543863.29
2023-10-12,4867,197.3302,41543863.29
2023-06-29,5125,197.3302,41543863.29
2022-03-10,5850,197.3302,41543863.29
2022-04-20,5974,197.3302,41543863.29
2024-01-09,1880,197.3302,41543863.29
2023-06-20,5990,197.3302,41543863.29
2023-04-11,5109,197.3302,41543863.29
2023-08-07,5455,197.3302,41543863.29
2024-12-24,2540,197.3302,41543863.29
2022-01-31,1933,197.3302,41543863.29
2023-06-22,4448,197.3302,41543863.29
2023-08-16,2282,197.3302,41543863.29
2024-09-15,4997,197.3302,41543863.29
2023-08-26,845,197.3302,41543863.29
2023-07-13,1058,197.3302,41543863.29
2022-04-25,2850,197.3302,41543863.29
2022-12-14,3572,197.3302,41543863.29
2024-07-27,2231,197.3302,41543863.29
2024-11-01,3657,197.3302,41543863.29
2022-09-27,27,197.3302,41543863.29
2022-03-29,490,197.3302,41543863.29
2022-04-05,2334,197.3302,41543863.29
2022-04-28,5283,197.3302,41543863.29
2024-11-21,2691,197.3302,41543863.29
2022-12-03,1004,197.3302,41543863.29
2024-09-11,4857,197.3302,41543863.29
2022-12-29,6184,197.3302,41543863.29
2022-11-19,5405,197.3302,41543863.29
2023-04-24,20,197.3302,41543863.29
2024-11-27,2248,197.3302,41543863.29
2022-02-18,3728,197.3302,41543863.29
2023-07-27,2587,197.3302,41543863.29
2024-02-07,5720,197.3302,41543863.29
2022-02-19,4429,197.3302,41543863.29
2024-01-03,2775,197.3302,41543863.29
2022-03-16,1244,197.3302,41543863.29
2022-07-24,6412,197.3302,41543863.29
2023-04-08,4098,197.3302,41543863.29
2024-12-05,1907,197.3302,41543863.29
2024-12-01,461,197.3302,41543863.29
2024-05-31,1294,197.3302,41543863.29
2024-02-16,4271,197.3302,41543863.29
2024-09-30,3755,197.3302,41543863.29
2022-06-15,4322,197.3302,41543863.29
2023-02-24,4417,197.3302,41543863.29
2024-10-04,748,197.3302,41543863.29
2022-06-29,3012,197.3302,41543863.29
2024-04-29,4304,197.3302,41543863.29
2023-05-23,585,197.3302,41543863.29
2022-08-27,6068,197.3302,41543863.29
2023-07-26,2214,197.3302,41543863.29
2022-10-02,5804,197.3302,41543863.29
2022-11-02,2946,197.3302,41543863.29
2023-05-07,497,197.3302,41543863.29
2023-04-16,3718,197.3302,41543863.29
2023-01-10,3215,197.3302,41543863.29
2023-11-08,2230,197.3302,41543863.29
2023-04-01,3474,197.3302,41543863.29
2022-07-10,4072,197.3302,41543863.29
2023-07-31,2292,197.3302,41543863.29
2024-12-12,4594,197.3302,41543863.29
2023-07-25,6300,197.3302,41543863.29
2024-04-21,1051,197.3302,41543863.29
2022-01-03,5685,197.3302,41543863.29
2022-04-07,5979,197.3302,41543863.29
2022-04-12,2587,197.3302,41543863.29
2023-10-29,4938,197.3302,41543863.29
2024-02-15,620,197.3302,41543863.29
2023-07-30,5730,197.3302,41543863.29
2024-07-07,2656,197.3302,41543863.29
2023-07-06,1754,197.3302,41543863.29
2023-12-04,5361,197.3302,41543863.29
2023-03-31,716,197.3302,41543863.29
2022-08-31,6117,197.3302,41543863.29
2023-12-28,417,197.3302,41543863.29
2022-06-29,3713,197.3302,41543863.29
2023-09-09,2957,197.3302,41543863.29
2022-02-06,4336,197.3302,41543863.29
2022-01-05,826,197.3302,41543863.29
2023-08-25,1558,197.3302,41543863.29
2024-11-26,1482,197.3302,41543863.29
2022-08-26,3727,197.3302,41543863.29
2022-06-29,5232,197.3302,41543863.29
2022-08-18,3079,197.3302,41543863.29
2023-10-11,2306,197.3302,41543863.29
2023-06-10,5442,197.3302,41543863.29
2022-04-06,2004,197.3302,41543863.29
2023-03-11,5255,197.3302,41543863.29
2024-09-28,5440,197.3302,41543863.29
2024-12-27,3677,197.3302,41543863.29
2024-09-30,440,197.3302,41543863.29
2024-09-09,5252,197.3302,41543863.29
2024-12-19,510,197.3302,41543863.29
2024-08-24,5630,197.3302,41543863.29
2023-01-23,3406,197.3302,41543863.29
2023-04-03,5741,197.3302,41543863.29
2022-11-03,2369,197.3302,41543863.29
2023-03-12,656,197.3302,41543863.29
2024-10-17,4888,197.3302,41543863.29
2023-06-24,88,197.3302,41543863.29
2023-12-21,6084,197.3302,41543863.29
2023-07-18,1615,197.3302,41543863.29
2022-05-27,2242,197.3302,41543863.29
2022-02-13,3507,197.3302,41543863.29
2023-10-28,2777,197.3302,41543863.29
2023-02-09,890,197.3302,41543863.29
2024-07-24,3876,197.3302,41543863.29
2022-03-13,3953,197.3302,41543863.29
2022-11-08,609,197.3302,41543863.29
2022-11-10,4891,197.3302,41543863.29
2022-06-28,4535,197.3302,41543863.29
2023-12-12,5897,197.3302,41543863.29
2024-03-01,4545,197.3302,41543863.29
2024-07-06,885,197.3302,41543863.29
2023-07-27,3644,197.3302,41543863.29
2024-09-06,5242,197.3302,41543863.29
2023-01-22,4587,197.3302,41543863.29
2024-02-07,2122,197.3302,41543863.29
2023-07-15,5391,197.3302,41543863.29
2022-08-18,2567,197.3302,41543863.29
2023-12-01,1837,197.3302,41543863.29
2023-08-18,2369,197.3302,41543863.29
2024-03-07,4935,197.3302,41543863.29
2022-07-25,5744,197.3302,41543863.29
2024-02-25,3262,197.3302,41543863.29
2023-08-18,3934,197.3302,41543863.29
2024-04-08,2449,197.3302,41543863.29
2024-09-12,2238,197.3302,41543863.29
2023-11-27,6067,197.3302,41543863.29
2022-08-14,4647,197.3302,41543863.29
2022-04-30,741,197.3302,41543863.29
2023-03-17,3815,197.3302,41543863.29
2022-03-10,5996,197.3302,41543863.29
2024-09-11,5892,197.3302,41543863.29
2023-12-01,3948,197.3302,41543863.29
2022-08-01,3575,197.3302,41543863.29
2022-09-12,5841,197.3302,41543863.29
2022-07-16,3884,197.3302,41543863.29
2022-01-30,6202,197.3302,41543863.29
2022-12-12,2921,197.3302,41543863.29
2022-08-16,1601,197.3302,41543863.29
2023-04-28,5898,197.3302,41543863.29
2024-10-07,4589,197.3302,41543863.29
2024-02-28,4847,197.3302,41543863.29
2024-06-19,5653,197.3302,41543863.29
2022-08-08,5344,197.3302,41543863.29
2024-04-29,4318,197.3302,41543863.29
2022-04-29,3851,197.3302,41543863.29
2024-07-15,4209,197.3302,41543863.29
2022-06-21,148,197.3302,41543863.29
2023-08-13,4520,197.3302,41543863.29
2024-08-27,6264,197.3302,41543863.29
2023-09-06,6001,197.3302,41543863.29
2024-09-03,5934,197.3302,41543863.29
2022-12-28,6197,197.3302,41543863.29
2022-12-15,6011,197.3302,41543863.29
2024-07-05,5174,197.3302,41543863.29
2023-03-07,5396,197.3302,41543863.29
2024-05-26,3891,197.3302,41543863.29
2023-01-21,2393,197.3302,41543863.29
2024-11-04,5157,197.3302,41543863.29
2023-03-17,4551,197.3302,41543863.29
2024-04-16,2824,197.3302,41543863.29
2022-01-17,932,197.3302,41543863.29
2022-07-11,2055,197.3302,41543863.29
2023-10-16,4052,197.3302,41543863.29
2023-04-26,6469,197.3302,41543863.29
2022-10-20,3256,197.3302,41543863.29
2024-12-13,6452,197.3302,41543863.29
2023-02-19,4673,197.3302,41543863.29
2022-03-23,6215,197.3302,41543863.29
2024-12-11,4439,197.3302,41543863.29
2023-11-29,1253,197.3302,41543863.29
2023-10-19,2416,197.3302,41543863.29
2024-06-15,4473,197.3302,41543863.29
2022-11-21,2859,197.3302,41543863.29
2022-08-09,5595,197.3302,41543863.29
2024-06-09,4360,197.3302,41543863.29
2022-06-07,5688,197.3302,41543863.29
2022-08-21,5176,197.3302,41543863.29
2023-08-07,5669,197.3302,41543863.29
2022-05-11,511,197.3302,41543863.29
2024-12-24,3049,197.3302,41543863.29
2023-09-01,3994,197.3302,41543863.29
2024-02-11,2373,197.3302,41543863.29
2023-08-29,4207,197.3302,41543863.29
2022-12-24,3732,197.3302,41543863.29
2022-02-04,2756,197.3302,41543863.29
2023-06-23,3091,197.3302,41543863.29
2024-04-24,1784,197.3302,41543863.29
2023-11-12,4037,197.3302,41543863.29
2022-06-17,2725,197.3302,41543863.29
2024-06-11,1601,197.3302,41543863.29
2024-04-05,2026,197.3302,41543863.29
2024-11-26,650,197.3302,41543863.29
2023-03-18,2184,197.3302,41543863.29
2023-03-05,1458,197.3302,41543863.29
2022-05-20,3211,197.3302,41543863.29
2022-02-28,1413,197.3302,41543863.29
2024-07-10,3382,197.3302,41543863.29
2022-09-16,2385,197.3302,41543863.29
2022-03-05,2176,197.3302,41543863.29
2024-02-13,4972,197.3302,41543863.29
2023-11-26,4842,197.3302,41543863.29
2022-07-13,5228,197.3302,41543863.29
2023-12-20,4018,197.3302,41543863.29
2023-10-04,6271,197.3302,41543863.29
2024-03-09,1370,197.3302,41543863.29
2022-06-20,2755,197.3302,41543863.29
2022-11-17,2001,197.3302,41543863.29
2023-08-10,2084,197.3302,41543863.29
2023-08-17,2615,197.3302,41543863.29
2023-09-07,5368,197.3302,41543863.29
2022-11-17,6281,197.3302,41543863.29
2022-10-08,6264,197.3302,41543863.29
2024-09-20,4791,197.3302,41543863.29
2024-08-20,3284,197.3302,41543863.29
2022-10-22,3727,197.3302,41543863.29
2022-06-18,3990,197.3302,41543863.29
2023-01-02,875,197.3302,41543863.29
2022-04-05,2539,197.3302,41543863.29
2023-01-10,3215,197.3302,41543863.29
2024-12-16,5488,197.3302,41543863.29
2023-09-30,1516,197.3302,41543863.29
2024-03-26,2149,197.3302,41543863.29
2024-12-01,2608,197.3302,41543863.29
2023-11-07,3980,197.3302,41543863.29
2023-10-10,232,197.3302,41543863.29
2024-10-29,3272,197.3302,41543863.29
2023-04-12,2326,197.3302,41543863.29
2022-04-03,3375,197.3302,41543863.29
2022-05-14,1000,197.3302,41543863.29
2023-09-11,2951,197.3302,41543863.29
2022-11-12,3837,197.3302,41543863.29
2023-04-25,2278,197.3302,41543863.29
2024-10-24,6128,197.3302,41543863.29
2023-01-16,4996,197.3302,41543863.29
2024-11-03,3001,197.3302,41543863.29
2022-06-05,1542,197.3302,41543863.29
2023-03-24,5790,197.3302,41543863.29
2023-08-12,4056,197.3302,41543863.29
2023-05-07,854,197.3302,41543863.29
2023-06-20,2296,197.3302,41543863.29
2024-10-02,3712,197.3302,41543863.29
2024-08-13,2801,197.3302,41543863.29
2024-11-04,1592,197.3302,41543863.29
2023-07-20,4173,197.3302,41543863.29
2023-08-23,1775,197.3302,41543863.29
2023-08-14,4908,197.3302,41543863.29
2024-10-25,165,197.3302,41543863.29
2024-11-28,1948,197.3302,41543863.29
2023-08-11,3843,197.3302,41543863.29
2023-01-20,4166,197.3302,41543863.29
2023-01-15,6146,197.3302,41543863.29
2023-10-22,5027,197.3302,41543863.29
2022-04-02,21,197.3302,41543863.29
2022-03-31,251,197.3302,41543863.29
2024-11-07,4949,197.3302,41543863.29
2023-06-19,1199,197.3302,41543863.29
2023-02-06,5151,197.3302,41543863.29
2023-04-01,2446,197.3302,41543863.29
2024-04-07,4080,197.3302,41543863.29
2023-02-12,4316,197.3302,41543863.29
2022-02-19,5162,197.3302,41543863.29
2023-08-19,1184,197.3302,41543863.29
2022-02-06,16,197.3302,41543863.29
2023-11-28,3565,197.3302,41543863.29
2023-02-09,3749,197.3302,41543863.29
2024-08-24,3295,197.3302,41543863.29
2024-07-16,3622,197.3302,41543863.29
2024-09-09,1035,197.3302,41543863.29
2022-04-25,6254,197.3302,41543863.29
2024-12-06,2945,197.3302,41543863.29
2023-03-02,5441,197.3302,41543863.29
2024-09-29,2101,197.3302,41543863.29
2022-04-01,359,197.3302,41543863.29
2023-06-01,1718,197.3302,41543863.29
2023-04-14,795,197.3302,41543863.29
2023-04-16,4241,197.3302,41543863.29
2024-05-31,79,197.3302,41543863.29
2024-07-09,911,197.3302,41543863.29
2022-06-22,5122,197.3302,41543863.29
2024-03-24,526,197.3302,41543863.29
2024-04-30,5757,197.3302,41543863.29
2022-11-16,1062,197.3302,41543863.29
2024-05-29,632,197.3302,41543863.29
2024-03-12,1701,197.3302,41543863.29
2023-11-22,5822,197.3302,41543863.29
2024-10-04,5260,197.3302,41543863.29
2022-11-29,715,197.3302,41543863.29
2022-11-19,1117,197.3302,41543863.29
2024-12-16,4739,197.3302,41543863.29
2022-03-10,3347,197.3302,41543863.29
2023-06-06,3107,197.3302,41543863.29
2024-07-02,1866,197.3302,41543863.29
2022-05-04,4106,197.3302,41543863.29
2022-09-29,5514,197.3302,41543863.29
2024-04-19,3793,197.3302,41543863.29
2023-10-06,2263,197.3302,41543863.29
2023-12-29,911,197.3302,41543863.29
2022-01-30,1549,197.3302,41543863.29
2024-07-16,4111,197.3302,41543863.29
2023-04-24,3720,197.3302,41543863.29
2022-02-18,2000,197.3302,41543863.29
2024-05-29,1510,197.3302,41543863.29
2023-08-24,4249,197.3302,41543863.29
2023-12-01,4471,197.3302,41543863.29
2024-02-05,4417,197.3302,41543863.29
2024-08-20,2108,197.3302,41543863.29
2023-04-14,4158,197.3302,41543863.29
2023-06-26,6185,197.3302,41543863.29
2024-05-26,1181,197.3302,41543863.29
2022-09-13,5379,197.3302,41543863.29
2022-04-02,4252,197.3302,41543863.29
2023-06-13,5463,197.3302,41543863.29
2022-02-07,2098,197.3302,41543863.29
2022-11-12,6048,197.3302,41543863.29
2024-01-14,2969,197.3302,41543863.29
2022-02-25,6036,197.3302,41543863.29
2023-10-30,1689,197.3302,41543863.29
2023-01-02,10,197.3302,41543863.29
2023-10-09,208,197.3302,41543863.29
2024-08-03,963,197.3302,41543863.29
2023-05-05,5787,197.3302,41543863.29
2024-11-24,4511,197.3302,41543863.29
2024-10-28,5778,197.3302,41543863.29
2023-02-05,1493,197.3302,41543863.29
2022-01-21,4879,197.3302,41543863.29
2023-04-20,3373,197.3302,41543863.29
2022-08-19,4043,197.3302,41543863.29
2022-05-31,4415,197.3302,41543863.29
2022-07-14,3692,197.3302,41543863.29
2022-01-31,1827,197.3302,41543863.29
2024-12-03,1062,197.3302,41543863.29
2022-03-13,4747,197.3302,41543863.29
2023-10-29,4609,197.3302,41543863.29
2023-09-04,1080,197.3302,41543863.29
2023-03-20,3861,197.3302,41543863.29
2022-02-11,990,197.3302,41543863.29
2022-12-12,2806,197.3302,41543863.29
2022-01-31,3611,197.3302,41543863.29
2024-06-04,6482,197.3302,41543863.29
2024-07-27,2785,197.3302,41543863.29
2022-01-31,2945,197.3302,41543863.29
2022-11-27,3668,197.3302,41543863.29
2022-01-13,4765,197.3302,41543863.29
2023-08-29,2667,197.3302,41543863.29
2022-05-17,5223,197.3302,41543863.29
2024-12-02,1250,197.3302,41543863.29
2023-11-19,1392,197.3302,41543863.29
2024-03-27,1229,197.3302,41543863.29
2024-03-17,3968,197.3302,41543863.29
2023-05-27,2628,197.3302,41543863.29
2022-01-13,690,197.3302,41543863.29
2024-09-03,5863,197.3302,41543863.29
2024-12-03,1440,197.3302,41543863.29
2022-02-22,2666,197.3302,41543863.29
2022-01-10,5552,197.3302,41543863.29
2023-12-16,2379,197.3302,41543863.29
2023-01-22,3296,197.3302,41543863.29
2023-08-07,4476,197.3302,41543863.29
2022-10-30,53,197.3302,41543863.29
2022-01-09,837,197.3302,41543863.29
2024-03-24,3963,197.3302,41543863.29
2022-10-10,3727,197.3302,41543863.29
2024-09-08,5504,197.3302,41543863.29
2024-02-06,3830,197.3302,41543863.29
2022-06-15,1822,197.3302,41543863.29
2024-12-19,2436,197.3302,41543863.29
2024-12-11,2756,197.3302,41543863.29
2024-12-06,72,197.3302,41543863.29
2024-11-23,5368,197.3302,41543863.29
2022-08-14,1934,197.3302,41543863.29
2024-06-21,1099,197.3302,41543863.29
2024-01-27,735,197.3302,41543863.29
2023-07-23,3084,197.3302,41543863.29
2022-05-07,1513,197.3302,41543863.29
2024-08-27,6003,197.3302,41543863.29
2022-06-17,4443,197.3302,41543863.29
2022-06-06,762,197.3302,41543863.29
2023-02-02,4613,197.3302,41543863.29
2023-03-21,881,197.3302,41543863.29
2023-07-04,862,197.3302,41543863.29
2022-01-08,4990,197.3302,41543863.29
2023-08-09,2893,197.3302,41543863.29
2022-06-06,5773,197.3302,41543863.29
2024-09-05,3836,197.3302,41543863.29
2023-05-25,2937,197.3302,41543863.29
2023-11-23,6429,197.3302,41543863.29
2023-11-20,1453,197.3302,41543863.29
2024-02-25,3397,197.3302,41543863.29
2024-11-20,1358,197.3302,41543863.29
2024-01-18,4950,197.3302,41543863.29
2022-03-01,4497,197.3302,41543863.29
2024-06-28,211,197.3302,41543863.29
2022-10-28,2478,197.3302,41543863.29
2022-03-29,5877,197.3302,41543863.29
2022-07-09,2281,197.3302,41543863.29
2024-01-03,1270,197.3302,41543863.29
2024-09-20,5604,197.3302,41543863.29
2024-04-16,6135,197.3302,41543863.29
2022-03-12,4855,197.3302,41543863.29
2023-01-02,2199,197.3302,41543863.29
2023-04-10,3281,197.3302,41543863.29
2024-06-13,6439,197.3302,41543863.29
2023-10-03,2648,197.3302,41543863.29
2024-07-16,4350,197.3302,41543863.29
2023-12-08,1958,197.3302,41543863.29
2022-05-08,2152,197.3302,41543863.29
2022-08-23,4215,197.3302,41543863.29
2023-11-26,1996,197.3302,41543863.29
2023-02-03,5675,197.3302,41543863.29
2023-07-05,1574,197.3302,41543863.29
2023-06-18,6266,197.3302,41543863.29
2023-11-21,5710,197.3302,41543863.29
2024-01-02,4302,197.3302,41543863.29
2022-10-01,1903,197.3302,41543863.29
2024-04-08,1857,197.3302,41543863.29
2024-02-18,2556,197.3302,41543863.29
2023-11-10,3164,197.3302,41543863.29
2023-03-26,2631,197.3302,41543863.29
2023-11-16,5885,197.3302,41543863.29
2023-09-07,5344,197.3302,41543863.29
2024-11-20,4203,197.3302,41543863.29
2023-04-03,1739,197.3302,41543863.29
2022-08-11,4361,197.3302,41543863.29
2023-11-20,2968,197.3302,41543863.29
2023-07-30,452,197.3302,41543863.29
2022-11-09,4177,197.3302,41543863.29
2023-07-15,2368,197.3302,41543863.29
2022-01-21,5563,197.3302,41543863.29
2024-02-19,2965,197.3302,41543863.29
2024-08-30,1817,197.3302,41543863.29
2023-12-19,5217,197.3302,41543863.29
2024-10-14,4740,197.3302,41543863.29
2023-05-19,5099,197.3302,41543863.29
2022-06-08,1997,197.3302,41543863.29
2023-10-05,3894,197.3302,41543863.29
2023-11-19,6012,197.3302,41543863.29
2022-01-23,2333,197.3302,41543863.29
2024-08-14,2931,197.3302,41543863.29
2022-09-28,1188,197.3302,41543863.29
2024-03-24,3043,197.3302,41543863.29
2024-02-01,4046,197.3302,41543863.29
2023-03-16,4289,197.3302,41543863.29
2022-12-17,583,197.3302,41543863.29
2024-10-01,4032,197.3302,41543863.29
2022-01-14,4063,197.3302,41543863.29
2024-09-16,5040,197.3302,41543863.29
2022-02-17,550,197.3302,41543863.29
2022-06-01,169,197.3302,41543863.29
2024-08-06,1982,197.3302,41543863.29
2023-07-13,4061,197.3302,41543863.29
2023-10-02,2651,197.3302,41543863.29
2022-12-04,885,197.3302,41543863.29
2024-12-22,1807,197.3302,41543863.29
2023-04-04,2366,197.3302,41543863.29
2023-02-13,4658,197.3302,41543863.29
2022-10-22,1652,197.3302,41543863.29
2022-01-12,4127,197.3302,41543863.29
2024-01-22,5387,197.3302,41543863.29
2022-11-26,2168,197.3302,41543863.29
2024-07-07,125,197.3302,41543863.29
2024-05-14,3423,197.3302,41543863.29
2022-12-23,1635,197.3302,41543863.29
2022-08-02,5790,197.3302,41543863.29
2023-02-05,61,197.3302,41543863.29
2023-01-12,6052,197.3302,41543863.29
2024-09-30,1687,197.3302,41543863.29
2023-09-04,1551,197.3302,41543863.29
2023-06-24,4861,197.3302,41543863.29
2024-03-21,4902,197.3302,41543863.29
2023-11-28,5608,197.3302,41543863.29
2023-06-10,1318,197.3302,41543863.29
2024-07-11,3139,197.3302,41543863.29
2024-12-15,2071,197.3302,41543863.29
2023-01-10,2743,197.3302,41543863.29
2024-06-26,4155,197.3302,41543863.29
2023-09-15,2309,197.3302,41543863.29
2024-12-31,5785,197.3302,41543863.29
2022-01-16,4362,197.3302,41543863.29
2023-10-27,4976,197.3302,41543863.29
2024-09-16,5324,197.3302,41543863.29
2023-01-05,5398,197.3302,41543863.29
2023-11-21,5690,197.3302,41543863.29
2022-05-01,5791,197.3302,41543863.29
2024-05-01,2365,197.3302,41543863.29
2022-10-16,418,197.3302,41543863.29
2024-11-21,158,197.3302,41543863.29
2024-03-07,5366,197.3302,41543863.29
2024-03-01,594,197.3302,41543863.29
2024-06-26,3875,197.3302,41543863.29
2023-04-28,4316,197.3302,41543863.29
2022-06-24,4562,197.3302,41543863.29
2023-04-02,449,197.3302,41543863.29
2024-06-25,5818,197.3302,41543863.29
2023-02-26,706,197.3302,41543863.29
2023-01-14,3511,197.3302,41543863.29
2023-12-09,4485,197.3302,41543863.29
2023-04-12,135,197.3302,41543863.29
2022-01-06,2898,197.3302,41543863.29
2022-04-19,6486,197.3302,41543863.29
2024-02-22,5597,197.3302,41543863.29
2024-11-06,1244,197.3302,41543863.29
2022-11-25,4583,197.3302,41543863.29
2022-12-05,2901,197.3302,41543863.29
2023-04-15,4095,197.3302,41543863.29
2023-10-14,4942,197.3302,41543863.29
2022-04-10,5108,197.3302,41543863.29
2024-06-04,4761,197.3302,41543863.29
2024-09-27,3605,197.3302,41543863.29
2023-08-26,5920,197.3302,41543863.29
2024-08-03,94,197.3302,41543863.29
2024-10-21,5483,197.3302,41543863.29
2023-08-13,51,197.3302,41543863.29
2024-03-27,2094,197.3302,41543863.29
