FundID,FundName,AssetClass,FundCurrency,InceptionDate
2330,Fund_6,Fixed Income,INR,2022-03-14
2331,Fund_26,Commodities,GBP,2023-03-04
2332,Fund_40,Commodities,USD,2024-09-09
2333,Fund_16,Commodities,GBP,2023-08-23
2334,Fund_8,Equity,EUR,2022-04-07
2335,Fund_28,Fixed Income,JPY,2023-04-23
2336,Fund_16,Real Estate,USD,2024-10-18
2337,Fund_38,Real Estate,GBP,2023-05-06
2338,Fund_49,Alternatives,USD,2023-02-10
2339,Fund_1,Equity,JPY,2023-12-16
2340,Fund_19,Equity,INR,2023-03-23
2341,Fund_50,Equity,INR,2023-11-30
2342,Fund_17,Commodities,JPY,2024-11-09
2343,Fund_49,Equity,INR,2023-08-08
2344,Fund_28,Real Estate,USD,2023-03-03
2345,Fund_44,Equity,INR,2024-08-11
2346,Fund_12,Commodities,JPY,2024-04-29
2347,Fund_6,Fixed Income,JPY,2023-08-17
2348,Fund_7,Equity,JPY,2022-12-22
2349,Fund_8,Fixed Income,EUR,2022-01-27
2350,Fund_3,Alternatives,USD,2024-12-06
2351,Fund_49,Commodities,JPY,2023-04-01
2352,Fund_21,Equity,USD,2022-04-22
2353,Fund_8,Alternatives,EUR,2024-01-17
2354,Fund_28,Alternatives,USD,2023-01-10
2355,Fund_30,Fixed Income,GBP,2024-04-24
2356,Fund_32,Real Estate,EUR,2022-05-06
2357,Fund_11,Real Estate,EUR,2024-10-27
2358,Fund_20,Real Estate,INR,2023-07-16
2359,Fund_50,Real Estate,JPY,2023-08-01
2360,Fund_16,Commodities,EUR,2022-12-28
2361,Fund_25,Equity,USD,2023-11-10
2362,Fund_45,Equity,GBP,2024-09-09
2363,Fund_9,Commodities,USD,2024-02-03
2364,Fund_39,Fixed Income,USD,2024-02-14
2365,Fund_49,Equity,GBP,2024-03-10
2366,Fund_40,Alternatives,INR,2022-10-02
2367,Fund_40,Equity,JPY,2023-01-31
2368,Fund_3,Commodities,EUR,2024-06-24
2369,Fund_16,Fixed Income,JPY,2023-05-07
2370,Fund_12,Equity,INR,2023-01-12
2371,Fund_15,Commodities,GBP,2023-10-21
2372,Fund_4,Alternatives,JPY,2023-06-25
2373,Fund_23,Real Estate,USD,2024-04-18
2374,Fund_27,Alternatives,EUR,2022-11-16
2375,Fund_39,Alternatives,EUR,2022-08-13
2376,Fund_43,Fixed Income,INR,2023-04-01
2377,Fund_37,Equity,INR,2023-10-13
2378,Fund_13,Real Estate,GBP,2023-02-21
2379,Fund_43,Commodities,INR,2024-03-14
2380,Fund_37,Real Estate,JPY,2024-02-18
2381,Fund_40,Equity,EUR,2024-03-08
2382,Fund_21,Fixed Income,GBP,2023-09-01
2383,Fund_29,Equity,INR,2024-03-03
2384,Fund_29,Commodities,USD,2024-10-11
2385,Fund_49,Real Estate,EUR,2024-12-16
2386,Fund_11,Alternatives,GBP,2023-08-21
2387,Fund_50,Equity,EUR,2024-08-30
2388,Fund_28,Fixed Income,JPY,2022-01-06
2389,Fund_10,Fixed Income,INR,2022-11-06
2390,Fund_5,Real Estate,INR,2024-02-24
2391,Fund_25,Alternatives,INR,2024-05-05
2392,Fund_33,Commodities,USD,2024-06-23
2393,Fund_17,Alternatives,JPY,2024-10-22
2394,Fund_49,Real Estate,USD,2024-02-13
2395,Fund_33,Alternatives,JPY,2024-01-24
2396,Fund_25,Real Estate,JPY,2024-04-02
2397,Fund_33,Alternatives,JPY,2022-02-27
2398,Fund_9,Equity,INR,2023-06-02
2399,Fund_27,Fixed Income,INR,2022-01-30
2400,Fund_25,Real Estate,INR,2022-05-31
2401,Fund_4,Real Estate,USD,2023-07-02
2402,Fund_9,Fixed Income,GBP,2022-04-20
2403,Fund_46,Commodities,JPY,2022-08-29
2404,Fund_15,Real Estate,USD,2024-11-19
2405,Fund_16,Equity,INR,2023-04-11
2406,Fund_16,Alternatives,INR,2023-04-10
2407,Fund_13,Equity,GBP,2022-08-25
2408,Fund_14,Real Estate,INR,2023-01-09
2409,Fund_22,Commodities,JPY,2023-08-23
2410,Fund_21,Real Estate,EUR,2023-05-31
2411,Fund_9,Commodities,INR,2022-09-09
2412,Fund_41,Fixed Income,GBP,2023-07-17
2413,Fund_4,Alternatives,EUR,2023-06-20
2414,Fund_10,Equity,JPY,2024-12-05
2415,Fund_35,Commodities,JPY,2023-09-20
2416,Fund_9,Equity,JPY,2023-08-30
2417,Fund_48,Fixed Income,GBP,2023-03-11
2418,Fund_16,Real Estate,EUR,2023-09-03
2419,Fund_49,Commodities,JPY,2022-10-03
2420,Fund_18,Alternatives,INR,2024-04-27
2421,Fund_10,Commodities,EUR,2024-06-22
2422,Fund_21,Real Estate,JPY,2023-10-29
2423,Fund_15,Real Estate,EUR,2024-02-21
2424,Fund_15,Alternatives,INR,2024-04-12
2425,Fund_11,Alternatives,USD,2023-05-19
2426,Fund_40,Fixed Income,JPY,2022-10-03
2427,Fund_48,Equity,INR,2022-11-22
2428,Fund_42,Commodities,GBP,2023-07-11
2429,Fund_41,Fixed Income,JPY,2023-05-28
2430,Fund_47,Equity,USD,2022-10-22
2431,Fund_37,Fixed Income,INR,2023-01-10
2432,Fund_20,Alternatives,INR,2022-02-25
2433,Fund_34,Alternatives,EUR,2024-06-30
2434,Fund_22,Real Estate,JPY,2022-01-20
2435,Fund_48,Commodities,USD,2024-05-01
2436,Fund_18,Commodities,GBP,2023-08-14
2437,Fund_16,Commodities,EUR,2024-07-09
2438,Fund_5,Fixed Income,JPY,2023-01-01
2439,Fund_1,Fixed Income,USD,2022-01-01
2440,Fund_19,Commodities,EUR,2024-07-01
2441,Fund_10,Real Estate,USD,2024-04-27
2442,Fund_21,Equity,USD,2023-12-26
2443,Fund_13,Fixed Income,EUR,2024-01-30
2444,Fund_24,Commodities,EUR,2022-08-15
2445,Fund_23,Alternatives,JPY,2024-11-13
2446,Fund_23,Fixed Income,EUR,2023-12-03
2447,Fund_11,Equity,JPY,2022-11-04
2448,Fund_47,Fixed Income,USD,2024-08-19
2449,Fund_2,Equity,EUR,2023-07-23
2450,Fund_6,Equity,JPY,2023-09-13
2451,Fund_11,Fixed Income,JPY,2023-10-15
2452,Fund_15,Equity,GBP,2024-03-07
2453,Fund_9,Fixed Income,JPY,2023-04-25
2454,Fund_12,Fixed Income,JPY,2024-06-20
2455,Fund_36,Real Estate,GBP,2024-06-15
2456,Fund_28,Alternatives,INR,2024-07-08
2457,Fund_23,Equity,EUR,2023-08-09
2458,Fund_27,Fixed Income,GBP,2022-09-19
2459,Fund_24,Equity,JPY,2023-02-08
2460,Fund_14,Fixed Income,JPY,2023-11-26
2461,Fund_35,Fixed Income,EUR,2024-02-25
2462,Fund_27,Fixed Income,USD,2022-10-04
2463,Fund_21,Alternatives,GBP,2023-11-08
2464,Fund_49,Equity,INR,2022-08-05
2465,Fund_13,Alternatives,EUR,2022-07-09
2466,Fund_8,Alternatives,EUR,2024-11-07
2467,Fund_44,Alternatives,GBP,2024-01-14
2468,Fund_44,Alternatives,JPY,2022-08-31
2469,Fund_44,Real Estate,JPY,2022-02-22
2470,Fund_34,Equity,INR,2023-07-16
2471,Fund_42,Equity,GBP,2024-02-11
2472,Fund_23,Fixed Income,EUR,2022-11-15
2473,Fund_9,Equity,GBP,2023-12-08
2474,Fund_1,Alternatives,USD,2022-09-05
2475,Fund_36,Commodities,EUR,2022-06-26
2476,Fund_46,Equity,INR,2022-01-13
2477,Fund_16,Commodities,INR,2022-10-16
2478,Fund_25,Real Estate,EUR,2023-03-07
2479,Fund_18,Fixed Income,JPY,2023-07-30
2480,Fund_34,Fixed Income,EUR,2022-02-03
2481,Fund_38,Fixed Income,EUR,2023-10-03
2482,Fund_3,Real Estate,USD,2022-05-13
2483,Fund_20,Alternatives,EUR,2024-06-15
2484,Fund_19,Commodities,GBP,2024-09-08
2485,Fund_13,Equity,GBP,2023-02-05
2486,Fund_17,Alternatives,INR,2023-08-29
2487,Fund_14,Fixed Income,JPY,2023-09-03
2488,Fund_30,Fixed Income,INR,2024-12-19
2489,Fund_22,Alternatives,USD,2023-10-03
2490,Fund_43,Commodities,EUR,2022-05-12
2491,Fund_48,Alternatives,INR,2023-01-28
2492,Fund_43,Real Estate,EUR,2024-03-23
2493,Fund_29,Fixed Income,INR,2024-07-16
2494,Fund_50,Commodities,EUR,2023-08-04
2495,Fund_2,Equity,INR,2022-01-14
2496,Fund_8,Fixed Income,GBP,2023-03-11
2497,Fund_14,Alternatives,USD,2023-04-19
2498,Fund_34,Commodities,INR,2022-05-31
2499,Fund_13,Fixed Income,GBP,2023-04-15
2500,Fund_10,Equity,JPY,2023-02-15
2501,Fund_8,Equity,INR,2022-12-11
2502,Fund_7,Alternatives,EUR,2024-03-14
2503,Fund_13,Real Estate,USD,2023-06-28
2504,Fund_26,Alternatives,GBP,2022-07-13
2505,Fund_32,Commodities,GBP,2024-07-26
2506,Fund_19,Alternatives,USD,2023-09-21
2507,Fund_15,Commodities,INR,2023-03-06
2508,Fund_2,Real Estate,EUR,2022-08-05
2509,Fund_37,Alternatives,JPY,2024-10-17
2510,Fund_19,Equity,INR,2024-08-27
2511,Fund_33,Commodities,USD,2023-04-30
2512,Fund_39,Commodities,INR,2023-08-24
2513,Fund_50,Equity,INR,2022-12-26
2514,Fund_33,Alternatives,USD,2023-10-31
2515,Fund_1,Real Estate,USD,2023-02-25
2516,Fund_39,Fixed Income,JPY,2023-08-04
2517,Fund_28,Alternatives,USD,2024-02-21
2518,Fund_17,Alternatives,USD,2023-06-01
2519,Fund_6,Commodities,USD,2022-08-31
2520,Fund_44,Commodities,GBP,2023-09-22
2521,Fund_20,Real Estate,USD,2024-10-13
2522,Fund_47,Real Estate,USD,2022-06-21
2523,Fund_13,Real Estate,USD,2023-10-17
2524,Fund_12,Equity,JPY,2024-02-08
2525,Fund_30,Fixed Income,INR,2023-04-05
2526,Fund_21,Fixed Income,USD,2023-06-16
2527,Fund_2,Real Estate,USD,2022-10-18
2528,Fund_18,Commodities,JPY,2023-10-21
2529,Fund_28,Fixed Income,INR,2024-05-01
2530,Fund_4,Alternatives,JPY,2023-07-08
2531,Fund_42,Equity,EUR,2023-03-04
2532,Fund_43,Commodities,EUR,2023-04-16
2533,Fund_6,Equity,EUR,2024-05-15
2534,Fund_38,Alternatives,USD,2023-05-28
2535,Fund_9,Fixed Income,JPY,2022-11-20
2536,Fund_20,Equity,USD,2022-09-12
2537,Fund_45,Equity,EUR,2023-12-22
2538,Fund_30,Equity,INR,2023-08-13
2539,Fund_37,Alternatives,INR,2022-02-20
2540,Fund_38,Commodities,JPY,2024-03-10
2541,Fund_4,Commodities,INR,2022-04-10
2542,Fund_38,Alternatives,EUR,2023-04-09
2543,Fund_50,Equity,JPY,2023-05-14
2544,Fund_13,Equity,JPY,2024-07-03
2545,Fund_35,Real Estate,EUR,2022-08-25
2546,Fund_30,Fixed Income,EUR,2023-04-17
2547,Fund_42,Fixed Income,EUR,2022-06-06
2548,Fund_4,Commodities,EUR,2022-10-25
2549,Fund_25,Alternatives,JPY,2024-11-03
2550,Fund_31,Equity,INR,2022-04-26
2551,Fund_47,Fixed Income,EUR,2022-05-19
2552,Fund_12,Alternatives,GBP,2022-03-16
2553,Fund_15,Alternatives,JPY,2024-03-25
2554,Fund_26,Equity,USD,2024-11-13
2555,Fund_10,Alternatives,INR,2023-02-10
2556,Fund_12,Fixed Income,JPY,2024-08-08
2557,Fund_22,Real Estate,EUR,2023-07-21
2558,Fund_40,Fixed Income,GBP,2022-11-22
2559,Fund_21,Real Estate,USD,2022-11-25
2560,Fund_35,Alternatives,INR,2022-03-30
2561,Fund_7,Fixed Income,EUR,2022-01-15
2562,Fund_18,Equity,JPY,2023-09-26
2563,Fund_27,Alternatives,JPY,2022-06-27
2564,Fund_35,Equity,INR,2022-09-26
2565,Fund_47,Real Estate,GBP,2022-12-05
2566,Fund_2,Commodities,EUR,2023-01-27
2567,Fund_32,Commodities,INR,2022-05-21
2568,Fund_15,Real Estate,INR,2022-06-18
2569,Fund_45,Commodities,JPY,2024-11-06
2570,Fund_24,Alternatives,INR,2022-01-05
2571,Fund_20,Alternatives,USD,2023-09-11
2572,Fund_10,Fixed Income,USD,2024-02-08
2573,Fund_24,Alternatives,EUR,2023-11-11
2574,Fund_24,Commodities,INR,2023-04-08
2575,Fund_24,Equity,JPY,2023-01-17
2576,Fund_40,Fixed Income,EUR,2023-04-27
2577,Fund_48,Equity,GBP,2023-09-17
2578,Fund_48,Commodities,JPY,2023-04-21
2579,Fund_34,Equity,GBP,2023-04-10
2580,Fund_41,Commodities,EUR,2023-05-09
2581,Fund_40,Alternatives,USD,2023-06-19
2582,Fund_11,Fixed Income,JPY,2023-09-23
2583,Fund_26,Real Estate,JPY,2022-10-09
2584,Fund_1,Commodities,EUR,2024-04-10
2585,Fund_30,Alternatives,JPY,2023-03-06
2586,Fund_43,Equity,JPY,2023-08-04
2587,Fund_18,Alternatives,EUR,2024-05-07
2588,Fund_26,Equity,INR,2022-09-10
2589,Fund_47,Equity,EUR,2023-07-17
2590,Fund_9,Equity,JPY,2024-12-02
2591,Fund_9,Equity,EUR,2023-06-21
2592,Fund_1,Fixed Income,JPY,2024-06-16
2593,Fund_7,Equity,GBP,2022-09-27
2594,Fund_44,Fixed Income,GBP,2023-09-08
2595,Fund_42,Real Estate,USD,2024-07-24
2596,Fund_16,Fixed Income,EUR,2022-10-22
2597,Fund_38,Equity,EUR,2024-06-01
2598,Fund_11,Real Estate,GBP,2023-04-17
2599,Fund_25,Alternatives,GBP,2024-03-27
2600,Fund_29,Fixed Income,GBP,2022-02-14
2601,Fund_19,Alternatives,USD,2024-03-09
2602,Fund_18,Real Estate,USD,2024-05-29
2603,Fund_47,Fixed Income,INR,2023-11-09
2604,Fund_29,Equity,EUR,2022-07-26
2605,Fund_16,Fixed Income,USD,2024-07-24
2606,Fund_46,Equity,JPY,2023-03-18
2607,Fund_40,Commodities,EUR,2024-12-24
2608,Fund_8,Fixed Income,INR,2022-09-24
2609,Fund_34,Fixed Income,GBP,2023-02-03
2610,Fund_6,Alternatives,INR,2022-08-12
2611,Fund_45,Alternatives,EUR,2023-10-27
2612,Fund_45,Real Estate,GBP,2024-07-23
2613,Fund_30,Equity,INR,2022-08-14
2614,Fund_44,Alternatives,INR,2022-07-19
2615,Fund_34,Real Estate,EUR,2023-05-19
2616,Fund_21,Equity,USD,2022-01-11
2617,Fund_12,Equity,JPY,2024-06-27
2618,Fund_49,Equity,INR,2024-04-16
2619,Fund_6,Commodities,JPY,2024-09-05
2620,Fund_39,Equity,EUR,2022-10-04
2621,Fund_6,Real Estate,EUR,2024-10-23
2622,Fund_4,Equity,USD,2024-07-17
2623,Fund_9,Equity,GBP,2024-02-29
2624,Fund_5,Real Estate,JPY,2022-01-05
2625,Fund_10,Fixed Income,INR,2023-06-05
2626,Fund_47,Equity,GBP,2022-10-07
2627,Fund_8,Real Estate,JPY,2024-08-29
2628,Fund_23,Alternatives,JPY,2022-11-13
2629,Fund_4,Real Estate,GBP,2022-05-07
2630,Fund_37,Commodities,GBP,2022-10-31
2631,Fund_7,Alternatives,USD,2024-01-19
2632,Fund_6,Fixed Income,INR,2024-01-01
2633,Fund_45,Fixed Income,INR,2023-05-05
2634,Fund_42,Real Estate,INR,2023-03-13
2635,Fund_15,Real Estate,GBP,2024-11-27
2636,Fund_35,Equity,USD,2023-04-28
2637,Fund_50,Equity,EUR,2024-09-18
2638,Fund_32,Commodities,USD,2022-11-11
2639,Fund_14,Equity,GBP,2024-07-27
2640,Fund_35,Real Estate,USD,2022-01-17
2641,Fund_11,Real Estate,GBP,2024-07-28
2642,Fund_10,Equity,JPY,2024-09-06
2643,Fund_17,Commodities,JPY,2023-03-23
2644,Fund_13,Real Estate,EUR,2022-10-06
2645,Fund_34,Commodities,JPY,2023-03-28
2646,Fund_45,Real Estate,EUR,2023-10-28
2647,Fund_5,Commodities,INR,2023-08-29
2648,Fund_48,Commodities,GBP,2022-01-29
2649,Fund_10,Commodities,INR,2024-10-30
2650,Fund_32,Equity,INR,2024-03-12
2651,Fund_12,Fixed Income,EUR,2022-04-11
2652,Fund_13,Commodities,GBP,2023-10-15
2653,Fund_21,Commodities,EUR,2022-03-28
2654,Fund_48,Real Estate,USD,2023-04-15
2655,Fund_33,Fixed Income,INR,2023-10-02
2656,Fund_41,Real Estate,GBP,2022-04-29
2657,Fund_48,Real Estate,INR,2024-02-27
2658,Fund_47,Commodities,USD,2023-01-12
2659,Fund_50,Alternatives,USD,2023-03-04
2660,Fund_32,Fixed Income,GBP,2023-12-21
2661,Fund_12,Real Estate,GBP,2022-11-10
2662,Fund_46,Alternatives,USD,2022-08-31
2663,Fund_35,Alternatives,INR,2024-09-11
2664,Fund_36,Real Estate,JPY,2023-09-19
2665,Fund_38,Commodities,INR,2022-01-16
2666,Fund_48,Equity,JPY,2023-05-31
2667,Fund_28,Real Estate,EUR,2022-09-23
2668,Fund_13,Commodities,GBP,2023-07-14
2669,Fund_12,Fixed Income,USD,2024-01-05
2670,Fund_22,Commodities,EUR,2023-12-17
2671,Fund_44,Alternatives,INR,2022-01-20
2672,Fund_2,Fixed Income,JPY,2024-04-07
2673,Fund_29,Fixed Income,GBP,2022-01-11
2674,Fund_13,Equity,JPY,2024-11-09
2675,Fund_35,Equity,INR,2022-10-06
2676,Fund_13,Real Estate,INR,2024-06-13
2677,Fund_34,Commodities,USD,2022-11-29
2678,Fund_19,Real Estate,EUR,2024-02-17
2679,Fund_9,Equity,GBP,2024-01-14
2680,Fund_31,Alternatives,USD,2022-02-07
2681,Fund_33,Equity,JPY,2024-08-31
2682,Fund_27,Commodities,EUR,2022-02-01
2683,Fund_45,Alternatives,GBP,2024-12-13
2684,Fund_2,Real Estate,JPY,2024-01-07
2685,Fund_15,Real Estate,GBP,2023-09-11
2686,Fund_19,Equity,GBP,2024-09-11
2687,Fund_31,Equity,EUR,2024-06-28
2688,Fund_16,Real Estate,JPY,2022-02-14
2689,Fund_43,Real Estate,USD,2023-09-22
2690,Fund_15,Fixed Income,USD,2022-10-21
2691,Fund_6,Commodities,USD,2022-12-10
2692,Fund_14,Fixed Income,GBP,2024-09-27
2693,Fund_27,Fixed Income,INR,2024-06-10
2694,Fund_38,Real Estate,EUR,2023-02-27
2695,Fund_19,Commodities,USD,2022-06-16
2696,Fund_37,Real Estate,EUR,2022-09-26
2697,Fund_43,Fixed Income,GBP,2024-07-18
2698,Fund_4,Fixed Income,EUR,2024-12-17
2699,Fund_26,Real Estate,USD,2024-05-29
2700,Fund_9,Equity,USD,2022-02-28
2701,Fund_41,Equity,GBP,2023-03-26
2702,Fund_49,Real Estate,GBP,2022-08-05
2703,Fund_40,Alternatives,JPY,2022-09-01
2704,Fund_15,Alternatives,GBP,2022-04-13
2705,Fund_41,Equity,INR,2023-06-01
2706,Fund_37,Commodities,INR,2022-09-21
2707,Fund_4,Fixed Income,USD,2022-08-29
2708,Fund_26,Commodities,GBP,2024-05-10
2709,Fund_18,Equity,INR,2024-01-04
2710,Fund_41,Real Estate,INR,2024-07-19
2711,Fund_35,Alternatives,JPY,2023-03-31
2712,Fund_41,Equity,GBP,2024-09-12
2713,Fund_41,Commodities,JPY,2023-06-28
2714,Fund_29,Commodities,EUR,2024-05-14
2715,Fund_24,Equity,JPY,2023-01-09
2716,Fund_4,Fixed Income,EUR,2024-11-13
2717,Fund_21,Commodities,EUR,2023-01-09
2718,Fund_39,Fixed Income,GBP,2024-08-18
2719,Fund_7,Fixed Income,EUR,2023-10-02
2720,Fund_23,Real Estate,EUR,2022-04-22
2721,Fund_40,Equity,JPY,2023-05-08
2722,Fund_21,Equity,GBP,2022-10-21
2723,Fund_1,Fixed Income,GBP,2023-02-26
2724,Fund_41,Real Estate,EUR,2022-05-29
2725,Fund_25,Commodities,JPY,2022-05-31
2726,Fund_31,Commodities,JPY,2022-06-17
2727,Fund_44,Equity,JPY,2022-03-11
2728,Fund_38,Fixed Income,JPY,2023-03-02
2729,Fund_45,Real Estate,USD,2023-06-09
2730,Fund_5,Real Estate,EUR,2022-07-31
2731,Fund_31,Commodities,EUR,2022-04-12
2732,Fund_1,Commodities,EUR,2022-11-29
2733,Fund_30,Alternatives,GBP,2022-07-24
2734,Fund_18,Alternatives,GBP,2022-08-17
2735,Fund_8,Fixed Income,JPY,2024-08-11
2736,Fund_26,Alternatives,GBP,2023-04-05
2737,Fund_40,Real Estate,INR,2023-07-09
2738,Fund_15,Alternatives,EUR,2024-06-08
2739,Fund_19,Equity,EUR,2023-09-28
2740,Fund_10,Equity,USD,2024-11-09
2741,Fund_24,Commodities,USD,2024-07-19
2742,Fund_16,Commodities,INR,2022-11-07
2743,Fund_43,Fixed Income,USD,2024-04-21
2744,Fund_31,Equity,JPY,2023-11-11
2745,Fund_44,Fixed Income,JPY,2024-09-22
2746,Fund_16,Fixed Income,EUR,2022-03-20
2747,Fund_16,Alternatives,JPY,2022-09-03
2748,Fund_28,Commodities,USD,2024-02-22
2749,Fund_20,Fixed Income,INR,2023-04-17
2750,Fund_35,Fixed Income,JPY,2022-11-18
2751,Fund_9,Commodities,EUR,2022-05-21
2752,Fund_40,Commodities,EUR,2022-11-09
2753,Fund_10,Equity,USD,2022-04-09
2754,Fund_45,Commodities,JPY,2023-05-09
2755,Fund_18,Alternatives,USD,2022-04-20
2756,Fund_45,Equity,EUR,2023-04-29
2757,Fund_45,Fixed Income,INR,2022-05-10
2758,Fund_15,Alternatives,JPY,2024-04-19
2759,Fund_45,Alternatives,INR,2023-05-21
2760,Fund_30,Equity,JPY,2024-02-08
2761,Fund_48,Fixed Income,EUR,2022-07-29
2762,Fund_32,Equity,JPY,2022-12-27
2763,Fund_40,Real Estate,EUR,2022-06-03
2764,Fund_27,Real Estate,GBP,2023-06-17
2765,Fund_27,Equity,EUR,2022-11-06
2766,Fund_19,Fixed Income,EUR,2023-04-19
2767,Fund_10,Fixed Income,JPY,2024-01-06
2768,Fund_44,Commodities,INR,2023-09-28
2769,Fund_46,Alternatives,EUR,2024-05-25
2770,Fund_6,Equity,JPY,2022-10-27
2771,Fund_24,Alternatives,EUR,2022-12-07
2772,Fund_9,Alternatives,USD,2024-10-24
2773,Fund_27,Real Estate,USD,2023-09-27
2774,Fund_7,Real Estate,USD,2023-07-08
2775,Fund_6,Equity,USD,2023-02-24
2776,Fund_33,Equity,INR,2024-01-07
2777,Fund_21,Fixed Income,EUR,2023-01-24
2778,Fund_46,Equity,USD,2022-01-11
2779,Fund_38,Fixed Income,JPY,2023-08-31
2780,Fund_44,Fixed Income,USD,2022-10-05
2781,Fund_17,Equity,GBP,2024-10-14
2782,Fund_31,Fixed Income,GBP,2022-08-19
2783,Fund_37,Alternatives,INR,2022-05-18
2784,Fund_11,Fixed Income,GBP,2024-09-23
2785,Fund_28,Alternatives,JPY,2023-06-15
2786,Fund_5,Alternatives,USD,2023-08-30
2787,Fund_12,Alternatives,GBP,2024-11-06
2788,Fund_3,Commodities,GBP,2024-03-02
2789,Fund_41,Commodities,INR,2022-03-22
2790,Fund_38,Fixed Income,GBP,2023-11-28
2791,Fund_2,Equity,USD,2022-08-01
2792,Fund_26,Fixed Income,EUR,2022-07-25
2793,Fund_2,Commodities,USD,2024-06-18
2794,Fund_12,Real Estate,GBP,2024-01-18
2795,Fund_40,Real Estate,GBP,2024-05-26
2796,Fund_2,Fixed Income,GBP,2023-08-05
2797,Fund_41,Commodities,INR,2023-01-30
2798,Fund_16,Alternatives,JPY,2022-12-03
2799,Fund_30,Commodities,USD,2024-03-09
2800,Fund_47,Fixed Income,GBP,2024-02-20
2801,Fund_46,Commodities,EUR,2022-10-06
2802,Fund_36,Real Estate,INR,2022-09-06
2803,Fund_4,Alternatives,JPY,2024-04-12
2804,Fund_11,Fixed Income,GBP,2024-11-19
2805,Fund_24,Fixed Income,USD,2024-06-30
2806,Fund_18,Equity,EUR,2024-07-27
2807,Fund_27,Alternatives,INR,2023-06-08
2808,Fund_37,Fixed Income,USD,2023-04-05
2809,Fund_2,Commodities,USD,2023-01-30
2810,Fund_15,Commodities,INR,2023-02-17
2811,Fund_11,Commodities,USD,2022-04-27
2812,Fund_27,Commodities,EUR,2022-04-19
2813,Fund_49,Fixed Income,EUR,2022-08-24
2814,Fund_48,Real Estate,USD,2024-04-05
2815,Fund_47,Alternatives,GBP,2024-10-06
2816,Fund_23,Commodities,USD,2024-06-27
2817,Fund_35,Fixed Income,GBP,2023-01-31
2818,Fund_30,Fixed Income,USD,2024-09-03
2819,Fund_47,Commodities,JPY,2022-01-01
2820,Fund_24,Equity,EUR,2022-01-08
2821,Fund_19,Fixed Income,USD,2022-05-24
2822,Fund_29,Alternatives,EUR,2022-10-02
2823,Fund_13,Alternatives,INR,2022-10-14
2824,Fund_48,Equity,JPY,2023-05-05
2825,Fund_23,Fixed Income,GBP,2023-09-25
2826,Fund_12,Equity,INR,2023-12-30
2827,Fund_49,Fixed Income,JPY,2022-01-31
2828,Fund_48,Fixed Income,INR,2024-08-21
2829,Fund_41,Equity,EUR,2022-09-01
2830,Fund_29,Real Estate,JPY,2022-05-20
2831,Fund_6,Commodities,INR,2023-02-05
2832,Fund_23,Commodities,GBP,2023-12-26
2833,Fund_31,Commodities,JPY,2024-09-08
2834,Fund_45,Equity,JPY,2022-06-13
2835,Fund_21,Fixed Income,INR,2022-04-14
2836,Fund_24,Fixed Income,USD,2022-03-04
2837,Fund_8,Alternatives,GBP,2022-01-15
2838,Fund_44,Fixed Income,GBP,2022-06-28
2839,Fund_9,Real Estate,INR,2023-03-17
2840,Fund_22,Commodities,EUR,2023-06-09
2841,Fund_4,Real Estate,EUR,2023-12-28
2842,Fund_13,Commodities,USD,2022-11-07
2843,Fund_34,Equity,USD,2024-01-08
2844,Fund_3,Real Estate,INR,2022-05-10
2845,Fund_37,Fixed Income,EUR,2024-08-25
2846,Fund_28,Commodities,GBP,2024-07-15
2847,Fund_26,Alternatives,EUR,2024-11-14
2848,Fund_50,Real Estate,INR,2024-10-08
2849,Fund_46,Equity,EUR,2023-03-25
2850,Fund_34,Alternatives,JPY,2022-06-09
2851,Fund_15,Equity,INR,2023-11-19
2852,Fund_8,Commodities,JPY,2024-04-27
2853,Fund_48,Real Estate,INR,2023-05-05
2854,Fund_35,Equity,GBP,2022-10-07
2855,Fund_24,Alternatives,INR,2022-03-22
2856,Fund_37,Alternatives,INR,2022-06-19
2857,Fund_4,Fixed Income,INR,2023-01-15
2858,Fund_12,Equity,INR,2024-05-09
2859,Fund_19,Real Estate,USD,2022-04-21
2860,Fund_15,Real Estate,JPY,2022-06-13
2861,Fund_30,Fixed Income,INR,2023-02-19
2862,Fund_45,Alternatives,INR,2023-10-02
2863,Fund_37,Equity,USD,2022-06-04
2864,Fund_12,Alternatives,EUR,2022-07-13
2865,Fund_19,Equity,USD,2023-11-16
2866,Fund_34,Equity,USD,2024-04-04
2867,Fund_7,Equity,USD,2022-01-21
2868,Fund_28,Alternatives,INR,2024-04-02
2869,Fund_28,Alternatives,USD,2024-10-19
2870,Fund_29,Alternatives,USD,2022-04-19
2871,Fund_37,Commodities,USD,2023-02-03
2872,Fund_20,Alternatives,INR,2024-07-18
2873,Fund_11,Fixed Income,GBP,2024-05-21
2874,Fund_50,Commodities,GBP,2022-05-09
2875,Fund_50,Equity,EUR,2022-10-07
2876,Fund_39,Real Estate,INR,2023-03-03
2877,Fund_42,Commodities,USD,2024-11-16
2878,Fund_23,Commodities,USD,2024-06-23
2879,Fund_46,Equity,USD,2022-12-10
2880,Fund_20,Alternatives,GBP,2023-08-27
2881,Fund_20,Alternatives,USD,2022-07-15
2882,Fund_11,Commodities,USD,2024-06-11
2883,Fund_2,Alternatives,GBP,2024-01-03
2884,Fund_13,Commodities,USD,2022-06-05
